# Program:featureCounts v1.6.4; Command:"featureCounts" "-a" "/work/02260/grovesd/lonestar/honeybee_genome/GCF_003254395.2_Amel_HAv3.1_genomic.gff" "-p" "-t" "gene" "-g" "ID" "-o" "feature_counts_out.tsv" "-T" "36" "--primary" "SRR445999_dupsRemoved.bam" "SRR446000_dupsRemoved.bam" "SRR446001_dupsRemoved.bam" "SRR446002_dupsRemoved.bam" "SRR446003_dupsRemoved.bam" "SRR446004_dupsRemoved.bam" "SRR446005_dupsRemoved.bam" "SRR446006_dupsRemoved.bam" "SRR446007_dupsRemoved.bam" "SRR446008_dupsRemoved.bam" "SRR446009_dupsRemoved.bam" "SRR446010_dupsRemoved.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR445999_dupsRemoved.bam	SRR446000_dupsRemoved.bam	SRR446001_dupsRemoved.bam	SRR446002_dupsRemoved.bam	SRR446003_dupsRemoved.bam	SRR446004_dupsRemoved.bam	SRR446005_dupsRemoved.bam	SRR446006_dupsRemoved.bam	SRR446007_dupsRemoved.bam	SRR446008_dupsRemoved.bam	SRR446009_dupsRemoved.bam	SRR446010_dupsRemoved.bam
gene-LOC552830	NC_037648.1	15334922	15338008	-	3087	15808	21124	12215	12403	12838	17828	15240	17172	9188	13565	14291	12207
gene-LOC100576947	NC_037648.1	15337350	15339808	+	2459	46	41	26	20	33	40	25	31	20	27	32	33
gene-LOC100576744	NC_037648.1	15339974	15342409	+	2436	1968	2923	1705	1694	1578	2695	1637	2077	1364	1663	2019	1533
gene-LOC409307	NC_037648.1	15341730	15343741	-	2012	1156	1545	1010	1003	889	1439	842	1094	748	859	1225	968
gene-LOC100576985	NC_037648.1	15343862	15348119	-	4258	6238	8651	4088	3789	4145	6201	4626	6440	3339	4963	6006	4509
gene-LOC411998	NC_037648.1	15348407	15352026	+	3620	9210	12464	7216	7116	7693	11192	8487	9945	5864	7983	9415	6834
gene-LOC726432	NC_037648.1	15352724	15355797	-	3074	10225	14931	8883	8857	9310	13407	9596	12002	7298	9933	11844	8585
gene-LOC409941	NC_037648.1	15356667	15360384	+	3718	7168	10304	6020	5963	6241	9104	6869	8149	4723	6351	7580	5609
gene-LOC552820	NC_037648.1	15360536	15364911	+	4376	4829	7318	3006	3267	3395	5503	4485	5220	1804	3315	3748	3049
gene-LOC409942	NC_037648.1	15368727	15375906	+	7180	5977	8714	4498	4431	4920	7764	5372	6370	3054	4709	5965	4979
gene-LOC113219080	NC_037648.1	15375417	15378784	-	3368	709	1024	598	552	594	868	686	779	452	589	742	687
gene-LOC726964	NC_037648.1	15376432	15379919	+	3488	2474	3608	2349	2219	2147	3216	2286	2622	1880	2231	2767	2203
gene-LOC113219121	NC_037648.1	15380225	15386575	+	6351	13973	20097	8209	8073	8322	12555	12851	14192	7317	11773	11764	10360
gene-Ip3k	NC_037648.1	15387094	15399562	+	12469	18371	25953	11164	9879	12009	17222	15095	20711	11575	16272	18218	14521
gene-NFRKB	NC_037648.1	15399554	15406012	-	6459	23739	32542	17173	16496	18735	28165	21841	26161	14599	21792	25005	18623
gene-LOC100576989	NC_037648.1	15406598	15411182	-	4585	1093	1436	798	763	885	1236	1052	1219	740	1100	1297	1038
gene-LOC551528	NC_037648.1	15411271	15419974	-	8704	9281	12369	8059	8088	8894	11964	8696	9641	6971	8715	10574	8819
gene-LOC551493	NC_037648.1	15421476	15425383	-	3908	5629	7889	4499	4727	4831	7199	5329	6318	3535	5045	6181	4199
gene-LOC726904	NC_037648.1	15425944	15429717	-	3774	3776	5429	3012	2954	3431	4812	3393	4089	2311	3271	3932	2922
gene-LOC102655948	NC_037648.1	15429709	15430649	+	941	505	643	423	401	429	694	440	466	297	371	494	384
gene-LOC411918	NC_037648.1	15430871	15437531	-	6661	16752	25958	13829	13908	15092	23472	16740	20223	10430	14370	17349	14151
gene-LOC409265	NC_037648.1	15437821	15441668	+	3848	3026	6786	3639	3304	3325	6005	2845	3335	1956	2446	3099	2296
gene-LOC551449	NC_037648.1	15442422	15449225	-	6804	19033	26903	14135	13707	15932	23590	18895	22512	11487	17139	20125	15016
gene-LOC552759	NC_037648.1	15449959	15453766	+	3808	5427	8134	4910	4712	4919	7496	5230	6538	3781	5355	6382	4561
gene-LOC100577073	NC_037648.1	15453819	15454603	-	785	1745	3135	1543	1453	1583	654	2218	2542	1311	2657	3256	2001
gene-LOC102656252	NC_037648.1	15456067	15459980	-	3914	51	55	33	31	28	42	38	64	23	32	32	33
gene-LOC412273	NC_037648.1	15458480	15471726	+	13247	557	826	359	337	324	328	468	760	337	614	686	569
gene-LOC726814	NC_037648.1	15472823	15479193	+	6371	3480	5229	2648	2702	3089	3910	3114	4269	2313	3224	3503	2832
gene-LOC102655263	NC_037648.1	15479385	15482181	-	2797	2636	3616	2165	2000	2200	3076	2496	3041	1716	2398	2694	1911
gene-LOC412705	NC_037648.1	15482917	15484200	-	1284	1962	2562	1558	1537	1649	2356	1783	2054	1295	1844	1983	1475
gene-LOC409574	NC_037648.1	15484317	15490225	-	5909	9217	12481	7401	7004	7775	11501	8521	10636	6182	8308	9704	7075
gene-LOC102656587	NC_037648.1	15490621	15493934	+	3314	5171	7260	4398	4366	4323	6802	4964	5334	2967	4487	4696	3584
gene-LOC726771	NC_037648.1	15496186	15500268	+	4083	6717	9408	5514	5327	5763	8564	6318	7510	4683	6288	7489	5536
gene-LOC726757	NC_037648.1	15500131	15501158	-	1028	3171	4460	2963	2870	2910	4020	2814	3190	2288	2946	3367	2550
gene-LOC100578159	NC_037648.1	15502132	15509304	+	7173	5709	13689	4310	4096	4024	7145	4556	9865	3602	5323	6405	4798
gene-LOC413336	NC_037648.1	15509998	15512292	-	2295	7814	11256	6530	6960	6456	9825	7340	8154	4317	6466	7209	6001
gene-LOC102653601	NC_037648.1	15512960	15516332	-	3373	3049	4475	2784	2657	2699	4592	2844	3436	1885	2713	3241	2155
gene-LOC409870	NC_037648.1	15516698	15518772	+	2075	8200	12440	7694	7845	6878	10736	7305	8266	4417	6686	7275	5716
gene-LOC409978	NC_037648.1	15519433	15520596	-	1164	5591	7704	5156	4998	5111	6920	4821	6074	4261	5629	6112	4566
gene-LOC552799	NC_037648.1	15523188	15529272	+	6085	777	1384	610	468	573	1060	560	670	542	686	929	769
gene-LOC107965272	NC_037648.1	15525102	15527011	-	1910	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC100578413	NC_037648.1	15530361	15532605	+	2245	1641	2519	2184	1981	1957	3119	1284	1886	1960	2136	3050	1823
gene-LOC413427	NC_037648.1	15533417	15553607	-	20191	9734	19097	8249	8090	7032	12350	9334	11537	6801	9624	12733	8628
gene-LOC102653963	NC_037648.1	15553727	15556354	+	2628	197	249	142	143	154	186	172	212	147	199	261	141
gene-LOC552804	NC_037648.1	15555446	15567737	-	12292	3645	6769	2432	2247	2217	3532	2829	4886	2366	3528	4432	3060
gene-LOC113219130	NC_037648.1	15570408	15572602	-	2195	825	1521	814	729	738	993	753	1001	810	955	1139	748
gene-LOC413428	NC_037648.1	15572654	15582091	+	9438	10847	23238	9006	8220	8143	12623	10098	14144	7704	11973	14878	10227
gene-LOC113219131	NC_037648.1	15582424	15583241	+	818	805	1284	765	721	753	1006	667	918	699	928	1100	697
gene-LOC409904	NC_037648.1	15586403	15625977	-	39575	9985	20971	6240	6342	6551	9568	7855	14533	7398	11116	13602	8369
gene-LOC413429	NC_037648.1	15627088	15629378	+	2291	13638	18233	10548	10706	11407	14933	12237	15991	9973	12980	14024	11393
gene-LOC413430	NC_037648.1	15629173	15633129	-	3957	10791	15924	9302	9540	9506	14377	10103	11498	6270	9420	10439	8294
gene-LOC726595	NC_037648.1	15633763	15638032	+	4270	4764	7209	4331	4160	4638	6839	4740	6085	3239	4581	5386	3955
gene-LOC726579	NC_037648.1	15637600	15641139	-	3540	3157	4669	2673	2628	2636	3998	3064	3395	2012	2760	3042	2489
gene-LOC100578709	NC_037648.1	15641430	15653164	-	11735	10521	15117	6620	6228	7090	11146	8610	11913	6036	8919	10242	8170
gene-TRNAR-ACG-5	NC_037648.1	15652065	15652137	-	73	0	0	0	0	0	0	0	0	0	0	0	0
gene-TRNAI-AAU-3	NC_037648.1	15654873	15654946	-	74	0	1	0	1	0	0	0	0	0	1	0	1
gene-LOC726522	NC_037648.1	15655152	15657076	-	1925	2975	4449	2870	2990	2778	4156	2562	3011	2131	2744	3269	2311
gene-LOC552752	NC_037648.1	15657388	15663388	+	6001	8546	12253	6575	6517	7014	10199	8622	9904	5205	7826	8844	6520
gene-LOC552746	NC_037648.1	15663488	15665533	-	2046	3191	4198	2691	2573	2561	3816	2880	3312	2148	3024	3238	2414
gene-LOC100578976	NC_037648.1	15668670	15692569	+	23900	929	1676	495	532	586	831	709	1118	563	834	1033	672
gene-LOC410269	NC_037648.1	15692949	15701225	+	8277	5458	8563	3581	3347	3914	6420	4520	6692	2981	4465	5513	3777
gene-LOC100578939	NC_037648.1	15700275	15756723	-	56449	818	1632	607	563	578	824	947	1100	644	856	1094	776
gene-LOC410270	NC_037648.1	15756848	15791185	+	34338	5696	12773	4174	3731	3995	6213	4496	8699	4520	5922	7885	5832
gene-LOC408320	NC_037648.1	15763201	15767809	-	4609	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC408321	NC_037648.1	15792021	15794548	-	2528	7755	10654	6501	6179	6637	9830	7188	8424	5494	7342	8934	6582
gene-LOC552695	NC_037648.1	15796249	15798994	-	2746	3401	5114	2888	2884	2992	4641	2915	3652	2186	2915	3672	2717
gene-LOC409735	NC_037648.1	15799462	15802852	+	3391	11712	15681	9968	9401	9762	13782	10956	12237	7897	11571	13391	8949
gene-LOC102656166	NC_037648.1	15803427	15807900	+	4474	3852	6074	3225	3475	3455	5228	3463	4424	2190	3064	3791	2694
gene-LOC409373	NC_037648.1	15808856	15812479	-	3624	19446	26222	14605	14156	15721	22171	17896	21208	12279	18021	19762	15191
gene-LOC552098	NC_037648.1	15812477	15814334	+	1858	4958	6781	4119	3876	4167	6099	4325	5326	3368	4604	5575	4002
gene-LOC412154	NC_037648.1	15814217	15817432	-	3216	11669	16347	9699	9479	10153	14924	10846	13140	8120	10686	12136	9572
gene-LOC100577623	NC_037648.1	15817648	15819096	+	1449	21498	27126	17545	17219	19198	28279	19659	22206	14250	17979	22894	17294
gene-LOC100577520	NC_037648.1	15821009	15822950	-	1942	2445	3807	2237	2147	2235	3382	2321	2892	1685	2286	2765	2012
gene-LOC725782	NC_037648.1	15823367	15835167	+	11801	10110	17851	6949	5354	6770	10663	7028	13312	6366	8825	10680	7586
gene-LOC409759	NC_037648.1	15837214	15856267	-	19054	915	1520	661	634	740	1200	850	1126	560	858	980	744
gene-LOC725616	NC_037648.1	15839360	15886809	+	47450	6799	11379	5824	5749	5574	9267	6950	7492	4943	7225	7799	7825
gene-LOC107965175	NC_037648.1	15852563	15856154	+	3592	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC552231	NC_037648.1	15857012	15861041	-	4030	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC552254	NC_037648.1	15861517	15871456	-	9940	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC413087	NC_037648.1	15864198	15866691	+	2494	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC413086	NC_037648.1	15886640	15908183	-	21544	4438	8454	3719	3410	4019	7200	3771	6360	3099	4942	5440	4251
gene-LOC725540	NC_037648.1	15898633	15906765	+	8133	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC100577735	NC_037648.1	15911069	15913879	-	2811	7133	10826	7308	7284	7315	10996	5937	8024	4900	6452	8237	5993
gene-LOC102655411	NC_037648.1	15913224	15914622	-	1399	515	788	466	525	522	912	435	582	293	418	528	426
gene-LOC552375	NC_037648.1	15915565	15925508	+	9944	22323	29897	12215	11917	13492	21187	19096	22772	8820	15286	15723	15135
gene-LOC409762	NC_037648.1	15927522	15930194	-	2673	3708	4872	3319	3452	3509	4837	3077	3706	2684	3470	3879	2929
gene-LOC725391	NC_037648.1	15928852	15935515	+	6664	2065	3705	1354	1207	1465	2432	1767	2749	1187	1872	2294	1640
gene-LOC725352	NC_037648.1	15935398	15936256	-	859	1976	2761	1770	1848	1776	2646	1614	1945	1367	1824	2191	1560
gene-LOC409764	NC_037648.1	15936375	15945623	-	9249	19380	26824	15485	14493	16306	22782	16995	20579	11872	17473	20250	14972
gene-LOC725289	NC_037648.1	15940508	15954049	+	13542	2580	4109	1906	1547	1731	2662	2044	3047	1510	2463	2944	1966
gene-TRNAA-UGC-4	NC_037648.1	15943556	15943627	-	72	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC113219143	NC_037648.1	15947874	15948035	+	162	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC413091	NC_037648.1	15953730	15960254	-	6525	10377	16475	8686	8084	8925	13404	9556	13427	7253	11087	12054	9114
gene-LOC102654666	NC_037648.1	15960839	15961278	-	440	104	295	131	56	93	159	129	202	85	107	235	141
gene-LOC552446	NC_037648.1	15961101	15965948	+	4848	2759	4695	2128	1879	2050	2887	2831	3506	1981	3305	4362	2941
gene-LOC552459	NC_037648.1	15966630	15969378	-	2749	4312	5472	1762	2298	2145	1912	4179	4627	3065	4952	4844	5782
gene-LOC100577364	NC_037648.1	15970835	15998435	-	27601	20400	41574	16841	16833	15165	27151	19668	26920	14176	19339	22487	15339
gene-Mir9895	NC_037648.1	15979749	15979818	+	70	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC724998	NC_037648.1	15998606	16002357	+	3752	2809	4408	2403	2316	2385	4034	2381	2928	1573	2455	2926	2082
gene-LOC100578388	NC_037648.1	16002590	16021363	-	18774	11832	18144	8612	8508	9358	14460	9743	13181	6672	9867	12340	8546
gene-LOC724878	NC_037648.1	16006277	16007707	+	1431	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC413096	NC_037648.1	16009314	16014171	+	4858	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC552542	NC_037648.1	16014142	16020305	+	6164	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC413097	NC_037648.1	16020631	16035215	+	14585	2317	4240	2049	1878	1835	3175	2093	2975	1370	2035	2342	1957
gene-LOC409765	NC_037648.1	16035887	16037620	+	1734	3038	4662	2853	2823	2890	4322	2850	3554	2246	2962	3497	2639
gene-LOC409766	NC_037648.1	16037682	16039643	-	1962	6029	9267	5609	5856	5761	8377	5757	6925	4674	6100	6876	5108
gene-LOC409767	NC_037648.1	16040771	16048060	-	7290	15589	23851	12019	11504	12205	19318	12807	16250	9218	13134	15572	11468
gene-LOC100577449	NC_037648.1	16048757	16052277	-	3521	3499	5155	3249	3188	3367	5072	3303	4121	2446	3286	4037	2899
gene-LOC413583	NC_037648.1	16053809	16062901	+	9093	4013	5942	2773	2458	3266	4446	3127	5406	2515	3771	4556	4023
gene-LOC409976	NC_037648.1	16062998	16064589	-	1592	3327	5187	3262	3642	3280	4954	2954	3514	2383	3071	3706	2643
gene-LOC724545	NC_037648.1	16065612	16073632	+	8021	12205	18516	9382	8832	9573	15652	10395	13287	7047	10453	12222	8437
gene-LOC724155	NC_037648.1	16073357	16074833	-	1477	1937	2659	1561	1530	1612	2333	1647	2098	1332	1728	2052	1490
gene-LOC724201	NC_037648.1	16075108	16079181	-	4074	9377	13712	7935	8043	8547	12799	9291	10867	6516	8784	10998	7480
gene-LOC408322	NC_037648.1	16079281	16081891	+	2611	18002	23848	14406	14383	15923	22132	16038	19744	12892	16953	20539	15433
gene-LOC724290	NC_037648.1	16082938	16087947	+	5010	5989	9225	5141	5194	5495	9087	5698	7178	3887	5366	6858	4932
gene-LOC410274	NC_037648.1	16088118	16094712	-	6595	13520	20008	8167	7797	8982	14937	11317	14875	7062	10859	12795	9584
gene-LOC410273	NC_037648.1	16094911	16098723	+	3813	3588	5188	2641	2737	3083	4484	3433	4291	2050	2942	3755	2598
gene-LOC410272	NC_037648.1	16098835	16103905	-	5071	7525	10564	6029	5777	6389	10085	6115	7696	4628	6561	7923	5748
gene-LOC107965260	NC_037648.1	16099689	16100372	+	684	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC107965261	NC_037648.1	16101182	16102110	+	929	0	0	0	0	0	0	0	0	0	0	0	0
gene-Pkc	NC_037648.1	16105584	16127257	+	21674	18160	42722	17655	17252	15855	26054	17439	27746	15789	23740	29922	19093
gene-LOC113219118	NC_037648.1	16115587	16116958	-	1372	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC410271	NC_037648.1	16129148	16137740	-	8593	3076	6570	2098	2285	1858	3121	2787	3980	1840	3581	3850	3408
gene-LOC726019	NC_037648.1	16138955	16149205	-	10251	9983	15529	6833	6387	6636	10534	8569	10757	5702	9034	10544	7681
gene-LOC410278	NC_037648.1	16150026	16160914	+	10889	12049	17770	5470	5391	6124	8531	11569	14951	7767	11334	13703	9933
gene-LOC408324	NC_037648.1	16161825	16166927	+	5103	28325	38522	17829	13325	16016	25446	19908	29720	15094	24036	26584	19599
gene-Cdk5	NC_037648.1	16166907	16169025	-	2119	5281	10461	4202	3541	4024	6518	4384	7512	3558	5586	6215	4084
gene-LOC726294	NC_037648.1	16169681	16173344	-	3664	6977	13232	4595	5130	4840	10230	4959	7912	3057	6413	7294	4070
gene-LOC408327	NC_037648.1	16174850	16176632	+	1783	11872	17849	10765	10653	10529	15453	10231	12644	8866	13016	13624	9996
gene-Syx1A	NC_037648.1	16176811	16195265	-	18455	14746	30672	11503	11206	11137	16957	12293	21292	12759	16421	20713	14816
gene-LOC410280	NC_037648.1	16196034	16198862	+	2829	23934	33263	22785	23549	22192	33079	23288	26164	15920	22207	23928	19366
gene-LOC408328	NC_037648.1	16199010	16201754	-	2745	27856	37981	25586	25987	27065	36675	25589	31938	20688	27498	30076	25590
gene-LOC100576279	NC_037648.1	16202354	16206548	+	4195	267	430	129	198	176	228	198	272	119	245	262	238
gene-LOC408329	NC_037648.1	16206548	16209548	+	3001	1918	4006	1305	1584	1352	1930	1610	2264	1092	2027	2628	2156
gene-LOC410282	NC_037648.1	16209574	16216172	-	6599	2383	4218	1132	1433	1758	2611	1433	2722	883	2855	2024	2093
gene-LOC410283	NC_037648.1	16216987	16218294	+	1308	3827	5209	3380	3337	3306	4838	3556	3922	2688	3658	4097	3273
gene-LOC726486	NC_037648.1	16218129	16219517	-	1389	5481	7269	4576	4590	4734	6561	5093	5628	3728	5276	5756	4221
gene-LOC408331	NC_037648.1	16219663	16243418	+	23756	12996	29905	8531	9503	8585	15285	12038	18922	8701	12765	16296	10914
gene-LOC113219091	NC_037648.1	16223273	16227123	-	3851	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC551624	NC_037648.1	16246262	16263354	-	17093	3858	9062	2905	2564	2208	4245	3154	5559	2368	4105	5378	3110
gene-LOC100576660	NC_037648.1	16269838	16272912	-	3075	5891	7818	4733	4752	5071	7384	6008	6626	4300	6031	6846	4752
gene-LOC410286	NC_037648.1	16272938	16276030	+	3093	19251	24718	15196	15074	16012	22617	17868	21056	13186	18782	20915	15554
gene-LOC408332	NC_037648.1	16276028	16284502	-	8475	10802	16543	7666	8593	8590	13716	10030	11696	6111	9210	11426	8147
gene-LOC726455	NC_037648.1	16284170	16289475	-	5306	399	600	357	343	325	723	415	486	214	360	433	339
gene-LOC107965146	NC_037648.1	16289658	16291006	+	1349	1259	2014	1269	1102	1182	1682	873	1447	1214	1410	1799	1023
gene-LOC408333	NC_037648.1	16290928	16307752	-	16825	8919	18814	5508	4839	5485	8663	7058	12795	5211	7837	9367	6579
gene-LOC726508	NC_037648.1	16308530	16317071	-	8542	7544	11213	7224	7220	7758	11923	6159	7867	4714	6965	7898	5942
gene-LOC100576761	NC_037648.1	16317440	16324873	+	7434	104	143	69	67	74	131	96	99	43	86	102	93
gene-LOC551500	NC_037648.1	16317895	16326171	-	8277	680	1108	369	441	473	747	619	743	333	516	654	404
gene-LOC408335	NC_037648.1	16326965	16337215	+	10251	39841	56532	28594	25498	31081	45364	35588	44117	22611	33799	39370	30892
gene-LOC102655004	NC_037648.1	16338162	16338468	-	307	650	827	439	452	458	801	623	620	399	591	651	481
gene-LOC551454	NC_037648.1	16339644	16346729	+	7086	2052	5374	957	944	1006	1974	1923	3529	958	1536	1958	1427
gene-LOC102654368	NW_020555821.1	20388	22606	+	2219	7	10	8	7	4	17	5	6	4	6	8	2
gene-LOC100578173	NW_020555822.1	1305	16684	-	15380	5128	9385	7194	7789	8295	9914	5598	5833	4643	6542	5966	5526
gene-LOC410353	NC_037649.1	46221	576852	+	530632	11010	27736	10430	8819	7150	11925	10158	18087	12547	17143	22204	10537
gene-LOC727110	NC_037649.1	188979	191132	+	2154	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC107965803	NC_037649.1	618411	620257	+	1847	21	18	6	4	6	12	20	18	9	16	15	5
gene-LOC413210	NC_037649.1	629481	686347	+	56867	324	665	206	198	169	340	297	447	193	295	386	250
gene-SIFR	NC_037649.1	705846	781537	+	75692	2517	4482	2028	1985	2057	2609	1654	3068	2356	2412	3796	2275
gene-LOC113219165	NC_037649.1	714634	716877	-	2244	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC102654686	NC_037649.1	737248	741657	-	4410	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC107965367	NC_037649.1	760047	762327	+	2281	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC100577755	NC_037649.1	783507	787232	+	3726	13	37	11	13	9	12	9	23	19	11	26	19
gene-LOC724202	NC_037649.1	788077	797163	+	9087	69	118	41	48	44	65	80	79	34	72	57	58
gene-LOC724462	NC_037649.1	797287	805514	+	8228	58	110	63	42	69	90	86	61	41	64	55	46
gene-LOC100576282	NC_037649.1	805681	809658	+	3978	19	24	12	13	19	12	19	25	10	18	16	28
gene-LOC724590	NC_037649.1	810144	818687	+	8544	41	51	26	19	28	46	38	33	12	27	40	33
gene-LOC100576246	NC_037649.1	818972	823344	+	4373	46	87	23	36	31	49	33	27	26	24	36	34
gene-LOC100576212	NC_037649.1	823326	828106	+	4781	54	54	37	28	46	54	60	37	24	42	100	62
gene-LOC100576992	NC_037649.1	832688	841335	+	8648	52	97	33	37	28	41	68	64	32	39	67	25
gene-LOC100577024	NC_037649.1	841903	845458	+	3556	736	1050	429	385	406	570	698	672	491	732	768	662
gene-LOC102656838	NC_037649.1	845583	850848	+	5266	41	80	19	18	21	39	43	63	26	39	39	40
gene-LOC102654183	NC_037649.1	850992	856224	+	5233	4	1	0	3	1	3	3	2	6	0	5	5
gene-LOC100576940	NC_037649.1	856323	863200	+	6878	92	138	40	48	52	73	85	93	58	76	79	81
gene-LOC724911	NC_037649.1	863501	869687	+	6187	13	32	3	7	22	14	18	23	8	29	20	16
gene-LOC113219164	NC_037649.1	867318	868759	+	1442	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC725052	NC_037649.1	871777	875072	+	3296	4	16	7	4	6	6	9	13	5	12	12	6
gene-LOC100576839	NC_037649.1	875161	882860	+	7700	24	49	16	16	36	35	21	36	10	34	28	16
gene-LOC409881	NC_037649.1	883192	886897	-	3706	1599	2351	782	278	2780	2180	500	413	1137	667	1017	650
gene-LOC413369	NC_037649.1	889125	894963	+	5839	117	289	133	123	152	215	164	154	110	131	158	132
gene-LOC552156	NC_037649.1	896703	900951	+	4249	10737	15428	8953	8799	9428	13624	10537	12858	7049	9786	11546	8930
gene-LOC412351	NC_037649.1	901314	903090	-	1777	3100	4351	2603	2642	2709	3996	2777	3403	2098	2779	3147	2441
gene-LOC552108	NC_037649.1	903297	909540	+	6244	6924	10297	5018	5194	5988	8696	6819	8116	4113	5763	7336	5614
gene-LOC552084	NC_037649.1	909801	911906	-	2106	1568	2466	1471	1490	1397	2224	1544	1833	954	1393	1497	1270
gene-LOC724712	NC_037649.1	912169	914113	+	1945	1352	2284	1326	1364	1394	2026	1311	1730	1032	1265	1525	1165
gene-LOC411789	NC_037649.1	914587	917614	-	3028	18293	24761	16547	16935	16187	23407	16962	20097	12250	17152	18351	14371
gene-LOC413539	NC_037649.1	919461	926121	-	6661	14128	19552	11341	10980	11845	17204	13429	16511	9763	12879	14752	11286
gene-LOC409955	NC_037649.1	926801	929205	+	2405	5396	7729	4665	4503	4903	7011	4923	6217	3900	5271	6107	4534
gene-LOC100577737	NC_037649.1	931696	934926	-	3231	885	1106	556	504	661	926	691	909	531	824	1023	652
gene-LOC107965385	NC_037649.1	932015	932643	+	629	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC102656170	NC_037649.1	955376	957050	+	1675	14	9	6	2	5	6	10	11	6	13	4	10
gene-LOC725246	NC_037649.1	964272	982970	-	18699	94	143	62	50	85	95	53	81	70	73	88	62
gene-LOC102656061	NC_037649.1	970933	972689	+	1757	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC107965339	NC_037649.1	974032	978173	+	4142	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC107965338	NC_037649.1	983789	987637	-	3849	77	102	75	70	68	114	72	102	49	58	66	69
gene-LOC409954	NC_037649.1	988272	991191	-	2920	22908	27311	19473	20535	21223	27482	22299	24111	19293	22586	23469	19600
gene-LOC725196	NC_037649.1	991246	993729	+	2484	140	221	147	87	125	183	89	175	121	156	213	141
gene-LOC107965340	NC_037649.1	992782	993856	-	1075	164	370	187	136	143	257	146	246	151	186	253	189
gene-LOC551490	NC_037649.1	995237	1246250	-	251014	10009	25993	5231	5836	5282	7236	10993	14732	8809	10709	11446	8624
gene-LOC725498	NC_037649.1	1140523	1150624	+	10102	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC102655718	NC_037649.1	1150498	1157001	-	6504	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC100577487	NC_037649.1	1166945	1168152	-	1208	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC113219148	NC_037649.1	1287124	1290187	+	3064	258	324	111	94	122	193	328	222	91	176	113	114
gene-LOC100576488	NC_037649.1	1288179	1291803	-	3625	375	638	292	238	281	427	494	477	238	458	368	252
gene-LOC413064	NC_037649.1	1291744	1296771	+	5028	2003	3384	1545	1480	1787	2675	2676	2755	1653	2699	2668	1547
gene-LOC100576458	NC_037649.1	1297346	1310545	+	13200	95	103	77	128	78	139	60	54	40	65	64	71
gene-LOC100576428	NC_037649.1	1318248	1357006	+	38759	1057	1985	446	622	652	713	958	1251	729	755	936	723
gene-LOC113219156	NC_037649.1	1360800	1365946	+	5147	2004	3193	1590	1658	1841	2488	1652	2374	1302	1818	2511	1629
gene-LOC412797	NC_037649.1	1373461	1376596	-	3136	80	115	30	47	60	60	56	62	33	41	72	54
gene-LOC551248	NC_037649.1	1379210	1382193	+	2984	4479	6966	3930	4182	3916	6065	4080	4815	1996	3258	3628	3063
gene-LOC409959	NC_037649.1	1386200	1389107	+	2908	3928	5183	3103	3122	3414	4803	3636	4255	2797	3814	4511	3066
gene-LOC409539	NC_037649.1	1389919	1460235	-	70317	32651	54912	26160	26216	28651	38875	28866	39550	23441	30762	36905	28241
