# Program:featureCounts v1.6.4; Command:"featureCounts" "-a" "/work/02260/grovesd/lonestar/zootermopsis_nevadensis_genome/GCA_000696155.1_ZooNev1.0_genomic.gff" "-p" "-t" "gene" "-g" "ID" "-o" "feature_counts_out.tsv" "-T" "36" "--primary" "SRR3139733_dupsRemoved.bam" "SRR3139734_dupsRemoved.bam" "SRR3139735_dupsRemoved.bam" "SRR3139736_dupsRemoved.bam" "SRR3139737_dupsRemoved.bam" "SRR3139738_dupsRemoved.bam" "SRR3139739_dupsRemoved.bam" "SRR3139740_dupsRemoved.bam" "SRR3139741_dupsRemoved.bam" "SRR3139742_dupsRemoved.bam" "SRR3139743_dupsRemoved.bam" "SRR3139744_dupsRemoved.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR3139733_dupsRemoved.bam	SRR3139734_dupsRemoved.bam	SRR3139735_dupsRemoved.bam	SRR3139736_dupsRemoved.bam	SRR3139737_dupsRemoved.bam	SRR3139738_dupsRemoved.bam	SRR3139739_dupsRemoved.bam	SRR3139740_dupsRemoved.bam	SRR3139741_dupsRemoved.bam	SRR3139742_dupsRemoved.bam	SRR3139743_dupsRemoved.bam	SRR3139744_dupsRemoved.bam
gene15427	KK870051.1	824	1294	-	471	28	27	21	28	20	39	8	13	6	20	12	5
gene15428	KK853691.1	8596	12363	+	3768	79	35	112	32	14	100	77	14	25	58	67	47
gene15429	KK853691.1	13831	39702	+	25872	1077	456	1078	497	638	902	1172	637	482	1185	759	588
gene15430	KK853695.1	1400	1749	+	350	3	0	4	0	0	8	0	1	1	25	3	1
gene15431	KK853696.1	8102	8311	+	210	0	0	2	1	0	2	0	0	1	7	0	1
gene15432	KK853696.1	8312	8518	+	207	0	0	0	0	1	0	1	0	0	4	0	2
gene15433	KK853697.1	19252	19560	+	309	333	75	130	190	210	110	212	266	143	210	99	100
gene15434	KK853697.1	19854	26387	-	6534	979	271	661	338	498	484	689	389	380	344	361	395
gene15435	KK853697.1	31692	52550	-	20859	1060	460	1627	534	510	2082	567	197	352	941	738	625
gene15436	KK853698.1	50	478	+	429	7	4	1	4	4	2	3	2	2	1	4	1
gene15437	KK853698.1	378	773	-	396	5	4	2	5	7	0	0	9	3	12	3	0
gene15438	KK853698.1	1865	2212	+	348	49	30	31	28	13	47	39	24	13	39	32	27
gene15439	KK853698.1	2970	4580	-	1611	180	72	73	139	133	137	113	145	55	164	124	83
gene15440	KK853699.1	5147	11858	-	6712	1469	462	843	1217	1214	777	1235	1451	812	1578	1292	1018
gene15441	KK853699.1	13078	13473	+	396	5	4	6	6	7	10	7	11	2	18	8	5
gene15442	KK853699.1	18618	42933	-	24316	473	55	310	75	70	119	388	81	281	280	59	85
gene15443	KK853699.1	43926	45253	-	1328	96	9	83	10	13	25	68	7	68	38	7	10
gene15444	KK870091.1	200	649	-	450	146	45	58	78	88	85	93	59	44	187	127	175
gene15445	KK870105.1	53	418	-	366	6	8	20	11	8	13	4	5	2	9	6	10
gene15446	KK870109.1	5493	13266	-	7774	499	951	256	1400	507	434	271	396	169	3730	264	237
gene15447	KK870119.1	175	381	-	207	16	32	33	1	6	44	41	27	18	3	0	56
gene15448	KK853703.1	23	14488	-	14466	123	73	218	106	181	267	97	105	148	191	94	117
gene15449	KK853703.1	13439	13753	+	315	0	0	0	0	0	0	0	0	0	0	0	0
gene15450	KK853703.1	15138	15391	-	254	7	4	9	7	11	15	10	6	9	8	13	4
gene15451	KK853704.1	9453	9800	-	348	2	2	1	3	1	6	0	1	3	4	1	1
gene15452	KK853705.1	32764	46915	+	14152	252	143	270	140	97	350	260	76	59	255	210	236
gene15453	KK853707.1	9331	19653	+	10323	349	208	254	394	325	358	168	202	119	739	198	182
gene15454	KK853708.1	6591	13893	-	7303	154	34	77	44	35	47	103	31	62	58	151	36
gene15455	KK853709.1	4183	4944	-	762	13	108	4	336	8	39	5	2	9	1747	0	0
gene15456	KK870161.1	144	866	+	723	4026	1890	2127	6871	6647	2236	2359	5052	1545	8117	2820	1719
gene15457	KK853710.1	4082	5704	-	1623	544	223	211	538	570	321	297	511	182	497	367	265
gene15458	KK870173.1	65	301	-	237	0	2	4	0	0	6	1	0	1	1	0	0
gene15459	KK870203.1	101	611	-	511	452	202	177	510	543	264	292	577	207	683	186	310
gene15460	KK853714.1	10221	28921	-	18701	164	63	172	66	86	132	88	26	69	76	75	49
gene15461	KK853714.1	31485	34512	-	3028	904	245	591	361	404	578	626	229	347	416	387	477
gene15462	KK853714.1	36257	44631	+	8375	827	258	582	525	524	609	649	477	526	1001	243	513
gene15463	KK853714.1	41013	43689	-	2677	0	0	0	0	0	0	0	0	0	0	0	0
gene15464	KK853714.1	49895	52749	-	2855	992	17	564	19	28	62	741	71	686	76	12	61
gene15465	KK853716.1	35095	35433	-	339	342	140	160	72	89	144	156	62	28	163	393	81
gene15466	KK853716.1	35546	48445	-	12900	1296	602	756	192	208	717	534	106	121	593	921	259
gene15467	KK853718.1	665	1159	+	495	0	0	0	0	1	0	0	0	0	0	0	0
gene15468	KK853718.1	1193	1687	+	495	1	0	0	0	0	0	1	1	0	1	1	0
gene15469	KK853718.1	1707	2104	-	398	0	0	0	1	0	0	0	0	0	0	0	1
gene15470	KK853718.1	2881	3249	-	369	0	0	0	1	0	0	0	1	0	0	0	0
gene15471	KK853718.1	3541	3978	-	438	0	0	0	0	0	0	0	0	0	0	0	0
gene15472	KK853718.1	6296	6811	-	516	0	0	0	0	0	0	0	0	0	2	0	0
gene15473	KK870222.1	1941	2162	+	222	22	10	44	14	18	37	12	2	9	20	16	9
gene15474	KK870234.1	4081	4383	+	303	71	41	107	62	67	124	47	33	29	112	48	69
gene15475	KK853721.1	4127	4915	+	789	22	15	6	33	42	26	2	7	3	62	11	22
gene15476	KK853721.1	6976	7721	+	746	10	4	25	8	18	22	9	8	9	20	4	3
gene15477	KK870264.1	5160	5486	+	327	27	10	37	18	16	34	25	27	24	55	8	23
gene15478	KK870264.1	10474	11556	+	1083	12	38	8	37	18	25	8	8	3	357	16	6
gene15479	KK870264.1	11160	11660	-	501	1	3	1	2	0	3	0	0	2	8	1	0
gene15480	KK853723.1	84159	84424	-	266	25	13	17	10	13	31	10	5	3	9	11	8
gene15481	KK870286.1	746	1244	+	499	35	11	34	25	31	36	22	24	13	205	15	14
gene15482	KK870300.1	1444	2258	-	815	54	7	40	10	11	31	17	1	21	13	12	13
gene15483	KK853725.1	85172	90828	-	5657	206	85	214	57	146	167	118	23	71	37	31	44
gene15484	KK853729.1	1035	6839	+	5805	1876	589	909	1096	1036	1065	1136	865	921	1634	863	752
gene15485	KK853729.1	8686	9066	-	381	13	3	11	5	8	14	8	0	2	15	12	9
gene15486	KK853729.1	10845	16718	+	5874	2367	1264	2467	1293	8349	3408	3559	1975	1465	7502	15408	3077
gene15487	KK853730.1	3441	3635	+	195	8	2	4	5	9	8	5	3	4	8	2	3
gene15488	KK870340.1	4555	4950	-	396	104	31	49	38	32	61	65	36	26	156	46	104
gene15489	KK853732.1	3715	4161	-	447	75	40	30	96	90	56	54	62	21	141	51	34
gene15490	KK853732.1	4870	5247	+	378	94	46	54	105	92	77	47	102	30	146	90	48
gene15491	KK853733.1	3188	3535	-	348	9	7	7	6	0	13	5	1	3	7	6	2
gene15492	KK853735.1	1333	3255	-	1923	98	44	87	89	104	123	76	61	47	78	63	22
gene15493	KK853735.1	17640	19789	+	2150	0	0	0	1	0	1	0	0	0	55	0	10
gene15494	KK853736.1	34	1943	-	1910	52	171	107	277	39	105	13	38	4	823	26	68
gene15495	KK853736.1	3413	14745	+	11333	165	49	73	196	209	80	74	133	41	115	124	149
gene15496	KK870372.1	521	22998	+	22478	34369	16070	26222	22419	29481	29086	21123	26136	11802	21286	23748	22808
gene15497	KK853740.1	5744	6863	+	1120	12	7	27	5	6	48	3	5	5	7	6	10
gene15498	KK853741.1	5251	9413	-	4163	222	108	267	198	137	318	96	37	62	120	71	53
gene15499	KK853743.1	43421	55250	-	11830	1523	741	1252	657	580	1488	702	274	386	439	584	640
gene15500	KK853743.1	59619	62587	-	2969	417	116	236	111	112	138	326	135	207	178	125	110
gene15501	KK853745.1	4354	6222	-	1869	111	50	74	86	83	140	41	44	40	159	247	40
gene15502	KK853745.1	13266	14474	-	1209	5	6	5	14	12	10	8	11	5	12	6	2
gene15503	KK853745.1	22189	27684	+	5496	1420	810	1531	366	335	1738	1652	776	229	1215	828	1840
gene15504	KK853745.1	32691	43595	-	10905	970	491	1201	269	361	1479	1347	324	287	470	756	1520
gene15505	KK853746.1	18031	18786	+	756	1116	900	1091	1278	1083	1713	1390	723	956	2004	441	1005
gene15506	KK853748.1	8143	9717	+	1575	452	161	116	672	609	388	139	595	221	1142	412	474
gene15507	KK853750.1	706	2382	-	1677	173	94	106	260	171	131	92	108	36	391	37	75
gene15508	KK853751.1	1446	1757	-	312	1336	555	750	976	1186	878	913	1026	457	1220	769	693
gene15509	KK853751.1	3556	11986	-	8431	2237	640	1386	1216	1337	1252	1585	835	1021	1577	875	890
gene15510	KK853751.1	15170	15454	+	285	808	270	367	393	525	423	474	511	196	221	483	445
gene15511	KK853751.1	17890	43701	-	25812	7197	2507	4871	3377	3710	5393	3738	1787	2302	2546	2078	2653
gene15512	KK853751.1	45784	49006	-	3223	1833	697	1018	1092	1251	917	1372	1518	723	1523	1241	1213
gene15513	KK853751.1	53510	60361	+	6852	5636	2332	3009	4184	8034	3071	2079	2882	1071	1580	820	1967
gene15514	KK853751.1	61241	67189	-	5949	2329	793	1181	1694	2359	1286	1011	961	618	1003	551	751
gene15515	KK853751.1	68371	69835	+	1465	30	17	23	35	60	42	8	13	7	28	9	10
gene15516	KK853756.1	21872	22225	+	354	261	125	153	271	621	117	157	250	63	241	129	119
gene15517	KK853756.1	22329	22799	+	471	204	103	148	196	548	106	121	135	49	211	147	111
gene15518	KK853756.1	23765	24172	+	408	254	133	167	143	305	174	91	51	42	113	109	88
gene15519	KK853759.1	1795	5018	+	3224	219	87	143	232	250	187	113	137	97	371	186	191
gene15520	KK853759.1	5827	6186	-	360	137	66	86	130	175	84	120	119	65	189	125	136
gene15521	KK853760.1	5844	6197	-	354	1094	63	590	1	198	305	610	123	713	97	358	21
gene15522	KK853761.1	572	1494	-	923	140	49	48	91	107	117	88	74	42	176	82	56
gene15523	KK870557.1	71	372	+	302	22	12	15	13	16	15	14	27	5	23	30	18
gene15524	KK853763.1	6950	18185	-	11236	1566	476	878	799	1140	834	991	802	611	684	508	688
gene15525	KK853763.1	18613	20877	+	2265	1288	398	705	649	1396	586	813	884	555	656	625	565
gene15526	KK853763.1	23558	31869	-	8312	2622	469	1331	331	396	621	2008	727	1109	822	904	801
gene15527	KK853763.1	47429	58253	-	10825	270	66	190	26	28	69	193	27	96	65	113	64
gene15528	KK853763.1	63008	63364	-	357	1	0	0	3	0	0	0	1	0	0	0	3
gene15529	KK853763.1	67827	70681	-	2855	176	57	203	95	99	268	86	10	27	125	72	83
gene15530	KK870575.1	270	635	-	366	0	0	0	0	0	0	0	0	0	0	0	0
gene15531	KK870593.1	1240	2986	-	1747	121	52	120	115	80	151	79	63	67	151	86	60
gene15532	KK853768.1	378	2596	-	2219	507	171	247	314	400	290	362	328	196	312	156	270
gene15533	KK853768.1	3653	11821	+	8169	966	304	807	337	317	650	668	152	341	358	287	370
gene15534	KK853768.1	12560	12943	+	384	293	71	116	148	148	93	189	162	115	123	87	113
gene15535	KK853768.1	15629	34135	-	18507	617	206	640	450	292	424	241	133	176	627	189	150
gene15536	KK853768.1	36754	37137	+	384	80	18	63	29	22	53	43	21	30	46	21	23
gene15537	KK853768.1	43213	57545	+	14333	4752	2463	2976	2264	1865	3667	2874	1926	1271	2137	2807	2299
gene15538	KK853768.1	63129	73318	+	10190	1017	416	924	403	411	977	654	164	317	741	899	536
gene15539	KK853768.1	76998	78525	-	1528	2	0	0	0	0	0	3	0	1	0	0	0
gene15540	KK853771.1	11672	16852	+	5181	9	2	6	3	8	4	1	2	14	10	4	2
gene15541	KK853771.1	23573	29605	+	6033	16	1	4	1	2	4	6	0	2	8	4	1
gene15542	KK853772.1	2087	5211	+	3125	1864	512	830	947	1719	713	795	910	696	1737	1392	556
gene15543	KK853773.1	1461	1835	-	375	0	0	0	1	0	1	0	0	0	0	0	0
gene15544	KK853773.1	11419	11955	-	537	0	0	0	0	0	0	0	0	0	0	0	0
gene15545	KK853773.1	12242	12603	-	362	0	0	0	0	0	1	0	0	0	0	0	0
gene15546	KK853773.1	13224	13598	-	375	0	0	0	1	0	0	0	0	0	0	0	0
gene15547	KK853775.1	18785	20359	+	1575	325	117	176	38	25	182	41	4	27	2	3	38
gene15548	KK870672.1	1976	2119	-	144	1	0	0	1	3	1	0	2	2	0	2	0
gene15549	KK870675.1	501	2188	+	1688	116	24	46	9	10	29	57	12	32	83	2	5
gene15550	KK853778.1	6100	6891	-	792	2192	1416	1313	607	678	1376	2386	788	512	1002	587	1460
gene15551	KK853778.1	37624	44898	+	7275	3181	1322	2496	707	882	2885	3043	1340	772	1162	363	2909
gene15552	KK853780.1	33554	35339	+	1786	35	17	27	7	7	32	26	9	12	14	26	18
gene15553	KK853782.1	12138	12470	+	333	10	4	4	5	5	7	1	6	3	7	2	3
gene15554	KK853782.1	13217	13585	+	369	3	2	4	1	2	7	7	3	4	5	1	2
gene15555	KK853782.1	14978	15181	-	204	2	0	0	1	0	0	1	1	0	1	2	1
gene15556	KK853783.1	736	5131	+	4396	1237	710	770	229	249	1059	13792	12337	1776	10930	362	15283
gene15557	KK853786.1	5784	10667	+	4884	29	27	26	35	24	50	19	15	4	163	17	22
gene15558	KK853788.1	1198	5272	+	4075	573	312	577	659	751	687	352	495	291	1363	333	526
gene15559	KK870763.1	449	1314	-	866	286	102	196	196	376	201	119	84	129	316	251	128
gene15560	KK853796.1	52876	55160	-	2285	59	10	37	4	1	25	34	9	19	19	9	11
gene15561	KK853796.1	67263	111651	-	44389	118	67	132	26	36	107	117	42	97	112	82	71
gene15562	KK853797.1	3444	26692	-	23249	3526	1419	3311	2967	3156	3977	2339	1400	1404	4347	2314	2004
gene15563	KK853797.1	37615	70487	-	32873	963	224	655	319	387	686	651	386	421	652	364	357
gene15564	KK853797.1	78944	84507	+	5564	310	227	353	325	231	520	4819	3791	1053	8911	166	7685
gene15565	KK853797.1	85463	91523	-	6061	360	290	285	589	391	599	3065	4755	1902	7733	246	6516
gene15566	KK870861.1	248	545	-	298	173	78	95	66	53	144	81	162	56	17	22	87
gene15567	KK853798.1	17866	19449	+	1584	30	294	31	453	9	135	38	4	38	1449	0	1
gene15568	KK853799.1	788	6616	-	5829	1684	536	727	1277	2098	894	607	739	431	1264	870	574
gene15569	KK870906.1	448	905	+	458	58	27	30	32	40	12	39	2	33	37	44	19
gene15570	KK870940.1	147	626	+	480	6	1	4	1	0	1	0	1	0	2	0	0
gene15571	KK870963.1	303	671	-	369	0	0	0	0	0	0	0	0	1	0	0	0
gene15572	KK853808.1	274	10314	+	10041	30	45	45	99	112	61	52	22	38	164	83	68
gene15573	KK853808.1	13266	13496	-	231	0	0	0	0	0	0	1	0	0	1	0	0
gene15574	KK871051.1	2179	5535	-	3357	0	0	0	0	0	0	0	0	0	0	0	0
gene15575	KK853809.1	2047	5053	-	3007	923	347	426	568	733	495	594	845	361	691	440	525
gene15576	KK853809.1	5643	9042	+	3400	1676	388	963	711	905	691	1109	779	828	904	730	694
gene15577	KK853809.1	11484	17460	+	5977	2252	736	1312	1388	1563	1124	1906	1769	1102	1790	1289	1358
gene15578	KK853810.1	1798	3943	+	2146	140	42	106	45	71	97	72	14	43	59	44	64
gene15579	KK853813.1	4396	4715	+	320	41	1	28	7	7	17	22	3	26	6	5	10
gene15580	KK871096.1	3142	6148	-	3007	802	325	509	881	1148	569	477	732	393	1413	535	411
gene15581	KK853815.1	11482	14968	-	3487	14	9	7	13	7	9	4	1	3	3	1	10
gene15582	KK853816.1	18010	18499	-	490	1	2	1	0	2	7	0	1	0	1	0	1
gene15583	KK853819.1	4797	5102	+	306	22	7	29	14	8	32	35	4	21	54	12	22
gene15584	KK853820.1	369	2808	+	2440	654	322	766	561	663	703	479	407	323	1363	377	678
gene15585	KK871147.1	1	386	+	386	0	0	0	0	0	0	0	0	0	0	0	0
gene15586	KK871147.1	1481	1866	+	386	0	0	0	0	0	0	0	0	0	0	0	0
gene15587	KK871147.1	2010	2393	+	384	0	0	0	0	0	0	0	0	0	0	0	0
gene15588	KK853822.1	14147	18331	-	4185	57	13	50	27	27	33	119	66	60	104	284	106
gene15589	KK871178.1	95	361	-	267	1	7	8	2	16	17	0	3	3	2	8	3
gene15590	KK853826.1	6592	6937	+	346	412	114	195	235	483	260	164	103	131	315	339	72
gene15591	KK853826.1	17696	18079	+	384	6	5	8	6	6	7	4	1	12	13	12	1
gene15592	KK853828.1	5046	24951	+	19906	370	95	116	274	220	173	197	96	203	292	244	149
gene15593	KK853828.1	26657	27187	-	531	12	0	3	1	2	1	0	1	4	1	1	0
gene15594	KK853829.1	2597	4140	+	1544	2845	813	1090	1579	2248	1840	2036	2978	597	2552	1635	1307
gene15595	KK853830.1	1655	4715	+	3061	2189	743	1624	581	544	1539	2143	1738	607	1026	393	1695
gene15596	KK871282.1	618	857	+	240	9	2	16	4	8	32	19	11	8	23	1	22
gene15597	KK853834.1	3076	3353	-	278	2778	1021	794	2117	6835	737	13159	22370	27858	9417	26136	1442
gene15598	KK853834.1	4413	4587	-	175	1557	397	458	746	2177	369	3843	7362	7428	2529	12023	793
gene15599	KK853834.1	7983	8335	+	353	1096	529	329	1065	2985	551	5870	12187	13682	9602	11597	698
gene15600	KK853834.1	8512	8661	-	150	376	73	35	83	356	69	494	741	1735	740	943	60
gene15601	KK853836.1	124575	143509	-	18935	2080	576	1402	785	933	1086	1405	559	900	917	711	870
gene15602	KK853836.1	148330	158677	+	10348	869	432	479	492	409	847	1091	852	456	648	232	1099
gene15603	KK853836.1	165044	194590	-	29547	1008	363	688	868	791	702	812	951	521	1273	559	680
gene15604	KK871314.1	159	431	-	273	864	479	542	355	144	911	1162	837	245	250	0	1092
gene15605	KK853838.1	2000	2425	+	426	5	1	5	1	2	5	2	1	0	3	2	1
gene15606	KK871390.1	77	517	+	441	19	10	13	1	4	6	25	2	3	4	0	28
gene15607	KK871429.1	901	2935	-	2035	2042	851	1017	2670	1664	1160	939	1175	481	2514	350	673
gene15608	KK871452.1	598	1098	+	501	1	0	0	0	0	0	0	0	0	0	0	0
gene15609	KK853845.1	2073	2756	+	684	118	43	82	118	103	135	91	89	45	161	74	85
gene15610	KK853845.1	8213	21714	+	13502	5423	5201	4095	1971	1178	4380	9123	10651	2979	19688	1096	10539
gene15611	KK853845.1	23310	30826	+	7517	305	106	186	203	207	139	192	181	153	228	137	99
gene15612	KK853845.1	31858	32247	-	390	2	0	3	0	3	1	3	8	1	10	2	1
gene15613	KK853846.1	11594	18435	+	6842	5822	2619	3931	2232	2425	4884	2538	1464	799	1277	2508	2893
gene15614	KK853846.1	20761	25649	+	4889	3	2	4	8	7	3	3	2	4	11	1	4
gene15615	KK853848.1	60957	61698	-	742	29	5	10	3	6	8	9	9	4	8	1	4
gene15616	KK871499.1	11	312	-	302	0	0	0	0	0	0	1	0	0	0	0	0
gene15617	KK853849.1	1325	1630	+	306	0	1	0	0	1	3	0	0	2	3	1	0
gene15618	KK853849.1	2910	3380	+	471	4	8	8	2	6	13	3	2	1	7	0	2
gene15619	KK853849.1	5648	5953	+	306	13	10	13	13	13	16	13	7	6	22	11	9
gene15620	KK853853.1	1865	2083	+	219	0	1	1	1	1	1	1	1	0	0	0	0
gene15621	KK853855.1	7075	7440	-	366	0	0	0	0	0	1	0	1	0	0	2	1
gene15622	KK871550.1	1470	1799	+	330	189	68	155	66	42	185	319	192	71	122	42	285
gene15623	KK871566.1	11	507	-	497	408	169	144	232	297	163	223	356	121	230	132	468
gene15624	KK871584.1	288	1049	+	762	98	37	105	17	12	136	42	3	40	29	102	38
gene15625	KK871584.1	849	1193	-	345	0	1	0	0	0	4	1	0	1	2	1	1
gene15626	KK853859.1	477	701	-	225	32	7	49	0	23	45	14	3	15	22	47	11
gene15627	KK853859.1	2586	3952	-	1367	232	55	218	21	157	188	97	47	118	77	190	45
gene15628	KK853860.1	3352	8700	+	5349	1600	1002	1635	1400	1390	2571	1949	2967	1607	2096	322	2849
gene15629	KK871651.1	300	527	-	228	50	1	23	3	3	3	32	9	19	15	2	3
gene15630	KK871660.1	1326	5386	-	4061	8	45	15	27	4	34	10	13	3	272	4	1
gene15631	KK871721.1	343	684	-	342	0	0	0	0	0	0	0	0	0	0	0	0
gene15632	KK871721.1	1820	2188	-	369	0	0	0	0	0	0	0	0	0	0	0	0
gene15633	KK853865.1	36553	37215	-	663	25	5	23	5	3	5	17	2	16	3	11	5
gene15634	KK871795.1	4590	5306	+	717	0	0	0	0	0	0	0	0	0	0	0	0
gene15635	KK871795.1	5846	6562	+	717	0	0	0	0	0	0	0	0	0	0	0	0
gene15636	KK871806.1	56	391	+	336	12	7	32	21	19	55	9	4	8	60	12	15
gene15637	KK853869.1	13203	13538	-	336	4	1	4	2	0	5	2	3	0	0	10	1
gene15638	KK853871.1	8517	8867	+	351	458	131	86	280	933	166	2157	4102	5145	3391	4280	210
gene15639	KK853871.1	9022	9171	-	150	1211	655	375	1090	2491	721	5515	9569	10557	9213	9642	679
gene15640	KK853873.1	492	3507	+	3016	245	138	271	208	157	332	208	103	79	243	134	87
gene15641	KK871895.1	314	718	+	405	24	7	8	19	24	14	16	16	13	25	12	13
gene15642	KK853876.1	3627	5235	-	1609	20	17	6	36	25	12	15	9	7	81	3	7
gene15643	KK853877.1	6	2809	-	2804	44	23	107	47	40	68	47	11	42	31	27	23
gene15644	KK853878.1	8500	9069	+	570	161	64	173	72	78	175	97	10	15	72	76	77
gene15645	KK853882.1	47	280	+	234	45	35	19	54	41	25	23	13	12	104	15	7
gene15646	KK853886.1	97	872	+	776	0	0	0	0	0	0	1	0	0	0	0	0
gene15647	KK853886.1	2740	3111	+	372	0	0	0	0	0	0	0	0	0	0	0	0
gene15648	KK853886.1	3666	4044	+	379	0	0	0	0	0	0	0	0	0	0	0	0
gene15649	KK853886.1	4460	4898	+	439	0	0	0	0	0	0	0	0	0	0	0	0
gene15650	KK872084.1	261	536	-	276	0	2	1	1	1	3	1	0	2	0	0	1
gene15651	KK872168.1	162	491	-	330	2	2	0	7	0	8	1	1	0	25	5	2
gene15652	KK853891.1	95	513	+	419	0	0	0	0	0	0	0	0	0	0	0	0
gene15653	KK853893.1	194	631	+	438	50	32	26	44	82	47	35	68	19	140	8	26
gene15654	KK853893.1	7911	8117	+	207	6	1	1	1	2	2	2	0	2	1	1	2
gene15655	KK853897.1	5340	9159	+	3820	517	108	255	186	218	125	358	220	332	321	204	165
gene15656	KK853897.1	11504	27085	-	15582	1074	377	679	631	856	917	783	571	385	670	817	747
gene15657	KK853897.1	27609	34167	+	6559	443	116	341	155	167	320	277	80	165	115	141	158
gene15658	KK853897.1	40774	48867	-	8094	1062	396	845	363	431	1005	834	215	307	535	2056	779
gene15659	KK853897.1	62723	66631	+	3909	1318	477	737	927	981	802	938	1276	555	1252	1488	899
gene15660	KK853897.1	68806	79786	+	10981	1368	530	1071	890	894	1370	911	526	698	1348	1266	834
gene15661	KK853897.1	85112	87228	-	2117	23	17	27	26	19	32	13	25	15	21	15	13
gene15662	KK853897.1	110328	112450	-	2123	80	55	39	36	31	75	85	130	30	53	38	89
gene15663	KK853898.1	1941	7872	+	5932	78	68	20	138	239	3826	31	5	107	26	7	19
gene15664	KK853898.1	8112	8879	-	768	38	47	3	196	317	1250	17	10	64	13	1	1
gene15665	KK872305.1	98	466	-	369	41	13	14	8	29	0	19	0	6	2	27	8
gene15666	KK872445.1	716	1020	-	305	102	20	76	28	23	30	85	12	37	48	24	19
gene15667	KK872460.1	415	1022	+	608	3	13	1	8	2	16	2	0	1	61	4	0
gene15668	KK872519.1	2178	2698	+	521	0	11	0	20	15	22	21	13	0	26	0	15
gene15669	KK853916.1	137	460	+	324	43	18	16	19	35	25	35	13	4	27	15	18
gene15670	KK853918.1	8839	14273	-	5435	638	155	355	314	358	287	410	239	269	557	250	229
gene15671	KK853918.1	10073	10490	+	418	0	0	0	0	0	0	0	0	0	0	0	0
gene15672	KK853918.1	16183	19050	-	2868	255	66	160	89	114	116	142	33	108	203	97	100
gene15673	KK853918.1	19935	24912	-	4978	327	101	289	167	208	225	229	85	143	310	160	129
gene15674	KK872692.1	32	418	+	387	0	0	0	0	1	0	0	0	1	1	0	0
gene15675	KK872758.1	1373	1716	-	344	0	0	0	0	0	0	0	0	0	0	0	0
gene15676	KK853924.1	251	643	-	393	0	0	0	0	0	0	0	1	0	0	0	0
gene15677	KK853924.1	1795	2181	-	387	0	0	0	0	0	0	0	0	0	0	0	0
gene15678	KK853928.1	28192	30799	-	2608	66	21	88	20	28	115	33	71	54	77	49	11
gene15679	KK853929.1	5858	6040	+	183	2	0	1	0	3	6	2	1	0	0	1	2
gene15680	KK872942.1	258	569	-	312	142	64	98	158	161	93	117	84	89	332	57	97
gene15681	KK873020.1	2269	6554	+	4286	241	62	205	73	76	259	133	42	105	116	121	71
gene15682	KK873046.1	168	499	-	332	0	0	0	0	0	0	0	0	0	0	0	0
gene15683	KK873139.1	619	954	-	336	13	9	40	12	9	63	4	3	7	11	18	4
gene15684	KK873148.1	1	270	+	270	44	44	50	40	27	43	74	40	37	38	2	55
gene15685	KK873152.1	157	1976	+	1820	55	292	143	234	137	176	29	15	67	409	14	75
gene15686	KK853939.1	1327	2213	-	887	134	66	85	79	208	85	114	155	97	67	103	110
gene15687	KK873216.1	190	3099	+	2910	33	98	20	178	17	36	16	30	9	256	10	16
gene15688	KK873225.1	32	223	-	192	0	0	0	0	2	0	0	0	0	0	0	1
gene15689	KK873234.1	4705	6802	-	2098	14609	6437	10653	15616	17555	11307	9488	9944	6387	21122	7334	9069
gene15690	KK853946.1	2922	3496	+	575	7	3	6	4	0	2	0	2	7	35	5	15
gene15691	KK873482.1	198	908	+	711	24	5	21	2	4	11	24	5	20	26	1	28
gene15692	KK853951.1	3401	5686	-	2286	515	138	249	215	208	214	284	214	259	357	191	179
gene15693	KK853952.1	5815	6018	+	204	7	4	4	3	0	5	3	1	2	1	3	2
gene15694	KK853953.1	3194	5532	-	2339	10	5	1	9	2	4	6	5	8	41	1	3
gene15695	KK853953.1	6642	9735	+	3094	1165	252	596	447	590	428	710	602	656	473	523	402
gene15696	KK853953.1	12315	48503	+	36189	1739	845	1912	931	1103	2201	930	373	653	1998	666	651
gene15697	KK853953.1	57797	70325	+	12529	3578	1524	2685	1679	2331	2578	2915	1609	1047	2269	2987	2977
gene15698	KK873681.1	801	1211	+	411	141	170	115	44	48	233	210	147	29	55	67	277
gene15699	KK853957.1	241	9584	-	9344	428	216	449	656	640	448	294	344	193	487	264	279
gene15700	KK853959.1	26	439	+	414	0	2	5	1	1	6	2	1	2	5	0	3
gene15701	KK873837.1	17	390	+	374	8	0	4	0	3	2	84	276	51	178	985	30
gene15702	KK873848.1	696	1060	+	365	0	0	0	0	0	0	0	0	0	1	0	0
gene15703	KK873865.1	1052	1492	+	441	62	29	85	8	7	85	22	2	8	28	84	32
gene15704	KK853963.1	1939	2660	-	722	53	46	64	51	52	50	43	21	16	78	18	23
gene15705	KK874024.1	767	1462	+	696	484	261	191	460	340	222	432	1072	137	314	173	296
gene15706	KK874025.1	807	2742	-	1936	19	17	43	46	45	52	28	12	21	82	25	18
gene15707	KK874167.1	460	681	-	222	354	60	197	69	101	245	106	39	89	80	268	67
gene15708	KK874212.1	61	408	-	348	10	13	15	12	7	10	2	2	5	29	11	4
