# Program:featureCounts v1.6.4; Command:"featureCounts" "-a" "/work/02260/grovesd/lonestar/Ceratina_calcarata_genome_MIN500/GCF_001652005.1_ASM165200v1_genomic.gff" "-p" "-t" "gene" "-g" "ID" "-o" "feature_counts_out.tsv" "-T" "64" "--primary" "SRR6819907_dupsRemoved.bam" "SRR6819908_dupsRemoved.bam" "SRR6819909_dupsRemoved.bam" "SRR6819910_dupsRemoved.bam" "SRR6819911_dupsRemoved.bam" "SRR6819912_dupsRemoved.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR6819907_dupsRemoved.bam	SRR6819908_dupsRemoved.bam	SRR6819909_dupsRemoved.bam	SRR6819910_dupsRemoved.bam	SRR6819911_dupsRemoved.bam	SRR6819912_dupsRemoved.bam
gene-LOC108631584	NW_017180576.1	660562	691295	-	30734	2476	2271	2458	2651	3012	2028
gene-LOC108631551	NW_017180576.1	693445	715717	-	22273	4194	3695	4126	4292	4070	4053
gene-LOC108631567	NW_017180576.1	704439	706893	+	2455	0	0	0	0	0	0
gene-LOC108631650	NW_017180576.1	707958	714144	+	6187	0	0	0	0	0	0
gene-LOC108631651	NW_017180576.1	716966	720216	-	3251	794	610	655	639	660	575
gene-LOC108631675	NW_017180576.1	720438	723031	+	2594	2910	2570	3004	2713	2687	3151
gene-LOC108631676	NW_017180576.1	723097	725480	-	2384	1469	1278	1581	1220	1270	1369
gene-LOC108631630	NW_017180576.1	725115	748470	+	23356	2924	2614	3301	2176	2153	2105
gene-LOC108631631	NW_017180576.1	732845	734735	-	1891	0	0	0	0	0	0
gene-LOC108631629	NW_017180576.1	748964	758883	+	9920	1777	2151	2158	4339	3080	2435
gene-LOC108631543	NW_017180576.1	760165	761275	-	1111	559	744	703	1241	822	1053
gene-LOC108631668	NW_017180576.1	762627	769940	-	7314	4758	3985	4980	4024	4263	4010
gene-LOC108631627	NW_017180576.1	780396	799523	+	19128	5461	3724	5067	4054	5029	3371
gene-LOC108631628	NW_017180576.1	802784	812002	-	9219	3164	3158	3346	6509	5195	6710
gene-LOC108631588	NW_017180576.1	812154	840168	+	28015	830	615	829	631	1025	810
gene-LOC113465149	NW_017180576.1	822532	823686	-	1155	0	0	0	0	0	0
gene-LOC108631589	NW_017180576.1	840404	901861	-	61458	18373	15131	18678	21499	25054	19159
gene-LOC108631619	NW_017180576.1	917104	931003	-	13900	59065	59364	57061	59021	58236	68110
gene-LOC108631620	NW_017180576.1	933494	936668	-	3175	919	878	942	1137	880	1123
gene-LOC108631677	NW_017180576.1	937079	945879	-	8801	1714	1192	1674	1021	942	1050
gene-LOC108631671	NW_017180576.1	946051	951393	+	5343	1002	923	1134	906	1038	953
gene-LOC108631673	NW_017180576.1	950142	952490	-	2349	706	826	800	575	516	714
gene-LOC108631561	NW_017180576.1	953836	957847	-	4012	1164	1224	1232	593	684	708
gene-LOC108631664	NW_017180576.1	960472	965554	+	5083	1474	1379	1543	1286	1288	1426
gene-LOC108631663	NW_017180576.1	965517	969668	-	4152	5304	5273	5560	4970	5359	5741
gene-LOC108631553	NW_017180576.1	970256	970955	+	700	412	319	436	330	319	338
gene-LOC108631552	NW_017180576.1	970950	972627	+	1678	1640	1324	1794	1181	1346	1682
gene-LOC108631544	NW_017180576.1	973136	1047592	-	74457	548	411	598	450	529	634
gene-LOC108631667	NW_017180576.1	1002713	1022634	+	19922	0	0	0	0	0	0
gene-LOC108631670	NW_017180576.1	1069274	1246073	+	176800	982	743	1005	1576	1542	991
gene-LOC108631545	NW_017180576.1	1272241	1279368	-	7128	13	14	27	15	15	13
gene-LOC108631546	NW_017180576.1	1295836	1297192	-	1357	0	2	0	3	3	3
gene-LOC108631547	NW_017180576.1	1297567	1298455	-	889	0	2	3	2	1	0
gene-LOC108631548	NW_017180576.1	1311257	1313991	-	2735	3	4	0	2	2	6
gene-LOC108631549	NW_017180576.1	1316695	1318726	-	2032	1	0	0	0	0	1
gene-LOC108631638	NW_017180576.1	1319509	1325952	-	6444	5597	4965	5510	4731	4776	5265
gene-LOC108631640	NW_017180576.1	1326196	1328914	+	2719	463	377	475	315	323	312
gene-LOC108631550	NW_017180576.1	1328888	1331701	+	2814	1926	1858	2104	1456	1446	1622
gene-LOC108631641	NW_017180576.1	1332048	1333410	+	1363	976	823	1131	912	903	1108
gene-LOC108631689	NW_017180577.1	4653	6270	+	1618	1583	1424	1551	1924	1707	1819
gene-LOC113465150	NW_017180577.1	10321	15960	+	5640	48	52	51	82	86	75
gene-LOC108631690	NW_017180620.1	8822	11233	-	2412	3	1	3	3	1	9
gene-LOC108631691	NW_017180620.1	14837	18224	+	3388	3	9	0	11	2	0
gene-LOC108631692	NW_017180641.1	3357	5372	+	2016	7	3	6	0	1	0
gene-LOC108631694	NW_017180652.1	202	9769	-	9568	70	65	46	145	158	108
gene-LOC108631695	NW_017180684.1	8628	154063	+	145436	1043	924	960	1170	1150	740
gene-LOC108631696	NW_017180684.1	167914	168832	-	919	387	510	641	119	170	202
gene-LOC108631697	NW_017180684.1	169139	216000	-	46862	3626	3850	3799	5173	5432	5401
gene-LOC108631722	NW_017180684.1	252012	273203	-	21192	2076	1867	2191	1930	1962	2124
gene-LOC108631720	NW_017180684.1	273297	284116	+	10820	450	299	343	355	305	190
gene-LOC113465153	NW_017180684.1	274940	286252	-	11313	168	127	136	93	109	123
gene-LOC108631732	NW_017180684.1	289710	321223	+	31514	9982	7981	9731	3928	4826	4906
gene-LOC108631731	NW_017180684.1	321457	325711	-	4255	713	616	825	587	590	696
gene-LOC113465152	NW_017180684.1	321886	323613	+	1728	0	0	0	0	0	0
gene-LOC108631703	NW_017180684.1	325736	326591	-	856	1418	1284	1538	1370	1411	1775
gene-LOC108631702	NW_017180684.1	326695	328658	+	1964	2274	1962	2339	1896	2001	2098
gene-LOC108631699	NW_017180684.1	329640	332296	+	2657	4	5	4	36	26	21
gene-LOC108631700	NW_017180684.1	332346	333529	+	1184	3	1	2	6	2	7
gene-LOC108631707	NW_017180684.1	336160	418837	+	82678	75845	71095	71316	115986	119091	86855
gene-LOC108631711	NW_017180684.1	419598	420694	-	1097	1563	1276	1436	1215	1183	1676
gene-LOC108631712	NW_017180684.1	420724	474045	+	53322	10836	8794	10250	5630	6523	6412
gene-LOC108631714	NW_017180684.1	421848	425888	-	4041	0	0	0	0	0	0
gene-LOC108631710	NW_017180684.1	474760	476215	-	1456	327	212	324	258	271	309
gene-LOC108631709	NW_017180684.1	476505	480059	-	3555	655	528	652	479	541	589
gene-LOC108631734	NW_017180684.1	480356	485100	+	4745	1942	1613	1920	1807	1806	1881
gene-LOC108631735	NW_017180684.1	485072	486395	-	1324	1504	1241	1647	1366	1462	1783
gene-LOC108631739	NW_017180684.1	491061	512511	+	21451	1611	2355	1713	5707	5686	5600
gene-LOC108631723	NW_017180684.1	512865	523622	+	10758	5501	3911	5027	5661	6312	3834
gene-LOC108631730	NW_017180684.1	528095	574140	-	46046	3039	3014	3380	6441	5210	4494
gene-LOC108631715	NW_017180684.1	561534	573693	+	12160	0	0	0	0	0	0
gene-LOC108631716	NW_017180684.1	561540	578894	-	17355	4217	3831	4582	4491	4495	5028
gene-LOC108631717	NW_017180684.1	580124	592080	-	11957	3763	2755	3799	3601	3696	2456
gene-LOC108631704	NW_017180684.1	592102	602085	+	9984	901	683	862	1628	1222	1198
gene-LOC108631701	NW_017180684.1	602517	606302	-	3786	11488	10097	10879	12646	13336	14371
gene-LOC108631738	NW_017180684.1	606986	611533	+	4548	15886	13989	14542	19373	20022	20362
gene-LOC108631718	NW_017180684.1	613158	626068	+	12911	1710	1321	1754	1359	1386	881
gene-LOC108631719	NW_017180684.1	620532	631908	-	11377	6559	5248	6116	6018	6031	6384
gene-LOC108631727	NW_017180684.1	631931	634327	+	2397	1427	1270	1309	1336	1292	1594
gene-LOC108631724	NW_017180684.1	634267	636414	-	2148	1129	970	1105	953	963	1107
gene-LOC108631725	NW_017180684.1	636595	638570	+	1976	739	600	678	598	592	674
gene-LOC108631729	NW_017180684.1	638609	640424	-	1816	1545	1332	1598	1209	1240	1626
gene-LOC108631728	NW_017180684.1	640505	643133	-	2629	737	706	882	1124	941	1128
gene-LOC108631726	NW_017180684.1	643307	646429	-	3123	24	15	15	62	25	21
gene-LOC108631736	NW_017180684.1	660138	661985	-	1848	3940	3750	4027	3345	3323	3961
gene-LOC108631737	NW_017180684.1	661991	665423	+	3433	4682	4237	5231	3866	4035	4721
gene-LOC108631743	NW_017180684.1	667326	670254	-	2929	5681	5055	5364	6417	6754	6609
gene-LOC113465151	NW_017180684.1	669408	670993	+	1586	11	6	14	7	6	9
gene-LOC108631742	NW_017180684.1	670478	672889	-	2412	2529	2186	2543	1942	2002	2491
gene-LOC108631740	NW_017180684.1	672923	674674	+	1752	1193	1142	1276	1185	1185	1580
gene-LOC108631705	NW_017180684.1	675927	678665	-	2739	850	748	944	697	741	876
gene-LOC108631749	NW_017180685.1	9	41905	-	41897	3531	3268	3743	3220	3044	3316
gene-LOC108631747	NW_017180685.1	28618	30853	+	2236	0	0	0	0	0	0
gene-LOC113465154	NW_017180685.1	28620	32655	+	4036	0	0	0	0	0	0
gene-LOC108631748	NW_017180685.1	32567	34909	-	2343	0	0	0	0	0	0
gene-LOC108631746	NW_017180685.1	34861	38990	+	4130	0	0	0	0	0	0
gene-LOC108631745	NW_017180685.1	42085	53439	+	11355	11862	10050	11657	10316	10975	10611
gene-LOC108631750	NW_017180685.1	56490	83239	-	26750	10121	7303	8583	9699	9769	6961
gene-LOC108631744	NW_017180685.1	88966	94357	+	5392	119	122	121	227	243	115
gene-LOC108631751	NW_017180699.1	96	548	-	453	19	11	10	25	22	14
gene-LOC108631752	NW_017180721.1	74	547	-	474	354	257	340	350	328	311
gene-LOC108631755	NW_017180747.1	45	4107	-	4063	1	0	0	0	0	0
gene-LOC108631756	NW_017180752.1	251	545	-	295	128	87	133	81	79	104
gene-LOC108631757	NW_017180758.1	10432	16255	-	5824	36	31	26	2	18	9
gene-LOC108631758	NW_017180769.1	8892	10102	-	1211	3	2	5	4	5	8
gene-LOC108631760	NW_017180780.1	2717	15862	+	13146	9	4	11	1	6	5
gene-LOC108631761	NW_017180791.1	274	1537	+	1264	1942	1923	2228	2462	2153	2657
gene-LOC108631762	NW_017180791.1	2258	3179	+	922	769	746	800	926	984	1207
gene-LOC108631763	NW_017180791.1	3549	4102	+	554	292	262	297	337	334	338
gene-LOC108631764	NW_017180792.1	4519	5186	+	668	736	560	654	447	612	606
gene-LOC113465155	NW_017180825.1	7	12677	-	12671	63	1379	2392	956	1204	225
gene-LOC113465156	NW_017180825.1	10447	10757	+	311	0	0	0	0	0	0
gene-LOC108631769	NW_017180847.1	144	3309	+	3166	3836	4016	4027	4852	4539	5510
gene-LOC108631766	NW_017180847.1	3564	15788	-	12225	3904	3413	3691	2988	3742	3053
gene-LOC108631765	NW_017180847.1	16150	17877	+	1728	162	190	108	173	267	238
gene-LOC108631770	NW_017180858.1	4876	9607	+	4732	29	35	14	12	22	17
gene-LOC108631771	NW_017180869.1	7	540	+	534	729	621	655	503	523	623
gene-LOC108631772	NW_017180874.1	70	527	-	458	23	26	41	23	38	42
gene-LOC113465157	NW_017180889.1	35	770	+	736	0	3	3	3	2	3
gene-LOC108631773	NW_017180889.1	5523	15787	-	10265	61	32	34	38	36	53
gene-LOC108631778	NW_017180900.1	3700	5818	+	2119	939	890	968	1064	1025	1156
gene-LOC108631774	NW_017180900.1	5861	8512	+	2652	579	593	598	665	662	770
gene-LOC108631776	NW_017180900.1	8638	10847	-	2210	3034	2690	3182	2424	2442	3073
gene-LOC108631779	NW_017180900.1	11186	12023	+	838	2800	2720	2957	2674	2832	3347
gene-LOC108631775	NW_017180900.1	12527	14821	+	2295	1763	1525	1856	1727	1930	2233
gene-LOC108631781	NW_017180909.1	36	546	+	511	283	231	271	277	263	326
gene-LOC113465158	NW_017181010.1	15448	17151	-	1704	3	0	3	1	5	12
gene-LOC108631782	NW_017181021.1	6462	7354	+	893	0	1	1	1	0	1
gene-LOC108631783	NW_017181021.1	9212	14860	+	5649	18	14	21	43	17	31
gene-LOC108631784	NW_017181072.1	6861	7362	-	502	126	96	115	131	158	81
gene-LOC108631786	NW_017181082.1	5566	6402	-	837	0	0	0	0	0	0
gene-LOC108631872	NW_017181113.1	7	8325	+	8319	5367	4586	5297	5254	5151	5244
gene-LOC108631871	NW_017181113.1	14261	16257	+	1997	1831	1593	1806	1374	1492	1731
gene-LOC108631869	NW_017181113.1	16361	19795	-	3435	635	463	608	495	494	555
gene-LOC108631870	NW_017181113.1	19899	24392	+	4494	5127	3995	4876	4242	4325	4309
gene-LOC108631840	NW_017181113.1	25088	27845	+	2758	1445	4865	2483	4632	5323	3675
gene-LOC108631854	NW_017181113.1	106485	188048	+	81564	223	190	195	538	402	270
gene-LOC108631922	NW_017181113.1	194709	206701	-	11993	5795	5187	5707	4950	4762	5452
gene-LOC108631920	NW_017181113.1	208450	215329	-	6880	4485	3665	4539	4912	5334	4989
gene-LOC108631787	NW_017181113.1	215766	218469	+	2704	11	22	21	24	24	25
gene-LOC108631842	NW_017181113.1	218406	220055	+	1650	80	43	82	76	75	80
gene-LOC108631843	NW_017181113.1	220240	221384	-	1145	1862	1612	1809	1313	1351	1520
gene-LOC108631890	NW_017181113.1	221586	270212	+	48627	2505	2905	3437	2233	2320	2657
gene-LOC108631893	NW_017181113.1	223791	226229	-	2439	0	0	0	0	0	0
gene-LOC108631891	NW_017181113.1	247611	313362	-	65752	164	148	171	181	178	118
gene-LOC108631788	NW_017181113.1	321238	324557	+	3320	2	5	6	6	2	4
gene-LOC108631789	NW_017181113.1	324633	328820	-	4188	5	8	10	1	5	3
gene-LOC108631919	NW_017181113.1	336002	370180	+	34179	5553	3880	5709	3062	3025	3010
gene-LOC113465165	NW_017181113.1	342023	345486	-	3464	0	0	0	0	0	0
gene-LOC108631791	NW_017181113.1	370338	371054	-	717	0	1	0	0	0	1
gene-LOC108631792	NW_017181113.1	371385	371922	+	538	0	1	1	1	1	1
gene-LOC108631835	NW_017181113.1	371898	374432	-	2535	1790	1466	1767	1423	1578	1746
gene-LOC108631912	NW_017181113.1	374505	376755	+	2251	1992	1728	2052	2049	2091	2400
gene-LOC108631913	NW_017181113.1	376788	379673	-	2886	524	448	450	423	387	528
gene-LOC108631911	NW_017181113.1	378943	385454	+	6512	348	214	312	375	353	423
gene-LOC113465167	NW_017181113.1	391239	392425	-	1187	13	5	11	13	37	15
gene-LOC108631794	NW_017181113.1	392454	393758	-	1305	148	14	12	18	20	22
gene-LOC108631795	NW_017181113.1	394030	413479	-	19450	7021	4859	6104	9143	9564	8478
gene-LOC113465166	NW_017181113.1	413393	417311	+	3919	23	37	25	152	224	217
gene-LOC108631838	NW_017181113.1	419611	424769	+	5159	5479	5223	5535	5670	5874	6756
gene-LOC108631867	NW_017181113.1	424949	431122	-	6174	4922	4773	4909	5250	5575	6043
gene-LOC108631866	NW_017181113.1	431150	432953	+	1804	1824	1525	1773	1778	1790	2206
gene-LOC108631860	NW_017181113.1	432949	446120	-	13172	14152	12643	14167	10900	11450	10761
gene-LOC108631864	NW_017181113.1	444960	451581	+	6622	3162	2865	2966	3507	3717	3696
gene-LOC108631859	NW_017181113.1	451586	455004	+	3419	2449	2149	2485	1822	1981	1970
gene-LOC108631858	NW_017181113.1	455124	459765	-	4642	9757	8057	9679	7949	8489	8595
gene-LOC108631865	NW_017181113.1	459946	461333	+	1388	1511	1390	1542	1142	1175	1396
gene-LOC108631862	NW_017181113.1	462283	470008	-	7726	9025	7881	9058	7524	7820	7412
gene-LOC108631836	NW_017181113.1	470081	472710	+	2630	546	446	353	520	651	535
gene-LOC108631837	NW_017181113.1	472776	474298	-	1523	809	769	689	589	654	694
gene-LOC108631899	NW_017181113.1	474787	477645	+	2859	2382	2092	2074	1772	1676	1934
gene-LOC108631900	NW_017181113.1	478057	480810	+	2754	1665	1482	1724	1535	1452	1981
gene-LOC108631902	NW_017181113.1	479479	480827	+	1349	0	0	0	0	0	0
gene-LOC108631796	NW_017181113.1	491804	508590	-	16787	401	323	474	329	438	384
gene-LOC108631832	NW_017181113.1	536943	545548	-	8606	141	110	105	64	98	82
gene-LOC108631797	NW_017181113.1	567144	568462	+	1319	2348	2202	2471	2263	2559	2940
gene-LOC108631834	NW_017181113.1	568463	570530	-	2068	2301	2121	1784	2211	2554	2351
gene-LOC108631798	NW_017181113.1	571422	578765	+	7344	365	265	303	365	281	253
gene-LOC108631799	NW_017181113.1	581913	584495	+	2583	1	2	1	5	6	4
gene-LOC108631850	NW_017181113.1	587277	588697	+	1421	3	3	2	2	5	6
gene-LOC108631800	NW_017181113.1	588732	589568	+	837	0	2	0	3	0	4
gene-LOC108631802	NW_017181113.1	594583	596689	+	2107	1	5	5	36	72	74
gene-LOC108631803	NW_017181113.1	599909	601204	+	1296	0	0	12	1	0	2
gene-LOC108631852	NW_017181113.1	606172	607114	+	943	0	0	1	0	0	0
gene-LOC108631851	NW_017181113.1	611392	613135	+	1744	0	0	0	0	0	0
gene-LOC113465163	NW_017181113.1	616006	617524	+	1519	18	24	21	48	65	68
gene-LOC108631805	NW_017181113.1	621210	628029	+	6820	8	26	18	53	67	54
gene-LOC108631806	NW_017181113.1	628899	630241	-	1343	2	3	3	25	7	17
gene-LOC108631856	NW_017181113.1	633025	634876	+	1852	13	8	10	21	21	17
gene-LOC108631846	NW_017181113.1	635773	637428	-	1656	108	86	131	80	123	121
gene-LOC108631868	NW_017181113.1	639460	640416	+	957	0	2	0	0	0	1
gene-LOC108631857	NW_017181113.1	642850	644026	+	1177	0	0	0	0	0	0
gene-LOC108631807	NW_017181113.1	645334	647432	+	2099	0	0	0	0	0	0
gene-LOC108631808	NW_017181113.1	651465	652429	+	965	0	1	9	2	3	3
gene-LOC108631853	NW_017181113.1	660578	664402	+	3825	10	19	12	66	53	53
gene-LOC108631855	NW_017181113.1	665182	666126	+	945	3	1	0	0	0	0
gene-LOC108631848	NW_017181113.1	668087	669037	+	951	2	1	11	1	0	0
gene-LOC108631849	NW_017181113.1	671228	672794	+	1567	7	0	28	1	1	2
gene-LOC108631809	NW_017181113.1	683465	692444	-	8980	378	283	475	507	466	507
gene-LOC108631810	NW_017181113.1	720063	732724	-	12662	3	4	4	4	3	11
gene-LOC108631921	NW_017181113.1	733509	763061	-	29553	1240	1115	1677	709	964	1243
gene-LOC108631909	NW_017181113.1	782167	863484	+	81318	671	697	704	1286	1263	640
gene-LOC108631918	NW_017181113.1	907787	951948	-	44162	2515	2126	2847	1988	2402	2238
gene-LOC108631841	NW_017181113.1	953529	955356	-	1828	4607	3500	4096	2947	3195	3784
gene-LOC108631910	NW_017181113.1	960880	1008679	+	47800	517	516	664	973	876	644
gene-LOC108631811	NW_017181113.1	1008751	1013489	-	4739	57	43	27	29	33	31
gene-LOC108631844	NW_017181113.1	1013992	1020640	-	6649	10	39	7	19	16	24
gene-LOC108631877	NW_017181113.1	1022146	1024424	+	2279	178	160	228	214	187	234
gene-LOC108631878	NW_017181113.1	1023419	1024424	+	1006	0	0	0	0	0	0
gene-LOC108631876	NW_017181113.1	1024383	1106916	-	82534	7795	7455	7567	10813	11222	9308
gene-LOC108631813	NW_017181113.1	1122023	1126017	-	3995	1	1	1	2	3	0
gene-LOC113465168	NW_017181113.1	1124252	1125436	+	1185	0	0	0	0	0	0
gene-LOC108631839	NW_017181113.1	1126802	1130582	+	3781	208	141	194	173	169	188
gene-LOC108631814	NW_017181113.1	1130941	1135317	+	4377	729	280	436	866	1076	1570
gene-LOC108631894	NW_017181113.1	1137076	1157094	+	20019	4166	4122	4067	5941	6438	4972
gene-LOC108631903	NW_017181113.1	1159260	1161613	-	2354	28	12	21	19	32	27
gene-LOC108631905	NW_017181113.1	1163045	1165901	+	2857	7246	5798	6663	7272	7948	7513
gene-LOC108631904	NW_017181113.1	1167049	1169845	+	2797	1920	1462	1853	1834	1893	2050
gene-LOC108631889	NW_017181113.1	1170685	1185395	-	14711	17139	14813	16867	16803	17310	15053
gene-LOC113465170	NW_017181113.1	1200927	1202626	-	1700	55	48	55	35	33	22
gene-LOC108631923	NW_017181113.1	1203421	1207266	-	3846	55488	55728	54018	41777	42896	51999
gene-LOC108631816	NW_017181113.1	1207873	1209576	-	1704	4	3	5	4	6	3
gene-LOC108631817	NW_017181113.1	1210237	1213044	+	2808	10	2	2	8	3	9
gene-LOC108631885	NW_017181113.1	1215094	1239713	+	24620	9027	6998	8639	8507	8544	4813
gene-LOC108631818	NW_017181113.1	1241633	1247732	+	6100	81	58	96	57	59	114
gene-LOC113465162	NW_017181113.1	1248079	1249122	+	1044	10	3	11	5	7	2
gene-LOC108631831	NW_017181113.1	1249647	1254477	+	4831	35	11	36	33	23	43
gene-LOC108631820	NW_017181113.1	1256936	1259925	+	2990	30	18	66	12	12	26
gene-LOC108631822	NW_017181113.1	1260283	1267908	+	7626	61	28	69	60	41	106
gene-LOC108631824	NW_017181113.1	1268330	1271055	+	2726	38	21	25	26	31	37
gene-LOC108631825	NW_017181113.1	1271393	1276199	+	4807	41	25	28	77	71	72
gene-LOC108631830	NW_017181113.1	1276053	1280521	+	4469	42	20	31	72	46	61
gene-LOC113465160	NW_017181113.1	1280606	1283694	+	3089	59	28	58	40	38	94
gene-LOC108631827	NW_017181113.1	1284175	1286056	+	1882	7	9	20	20	18	40
gene-LOC108631828	NW_017181113.1	1287031	1288600	+	1570	8	2	5	8	4	6
gene-LOC113463808	NW_017181113.1	1288983	1292071	-	3089	41	12	28	8	6	16
gene-LOC113465169	NW_017181113.1	1289714	1297251	+	7538	426	475	573	410	299	403
gene-LOC108631829	NW_017181113.1	1292870	1295563	-	2694	0	0	0	0	0	0
gene-LOC108631875	NW_017181113.1	1301143	1448957	-	147815	597	511	610	754	574	846
gene-LOC108631873	NW_017181113.1	1323226	1378886	+	55661	0	0	0	0	0	0
gene-LOC108631847	NW_017181113.1	1499166	1520882	-	21717	216	180	216	88	133	193
gene-LOC108631898	NW_017181113.1	1529806	1535663	+	5858	8256	7719	7944	7938	7827	9043
gene-LOC108631897	NW_017181113.1	1535731	1544401	-	8671	975	1077	1041	1931	1819	1607
gene-LOC108631914	NW_017181113.1	1552975	1556028	+	3054	7284	6946	7167	6046	6068	7445
gene-LOC108631917	NW_017181113.1	1555995	1556700	-	706	242	230	331	296	280	367
gene-LOC108631916	NW_017181113.1	1556482	1558124	+	1643	457	355	538	431	467	630
gene-LOC108631906	NW_017181113.1	1558218	1565446	+	7229	3364	2458	3269	2666	2834	2592
gene-LOC108631908	NW_017181113.1	1566904	1567691	-	788	6960	7853	6940	6535	6657	8212
gene-LOC108631924	NW_017181113.1	1571241	1575356	-	4116	11139	11312	10934	11268	11690	12691
gene-LOC108631886	NW_017181113.1	1575813	1589402	+	13590	4875	3735	4380	4257	4170	3434
gene-LOC108631888	NW_017181113.1	1589232	1590098	+	867	30	44	41	37	28	34
gene-LOC108631887	NW_017181113.1	1590338	1597858	-	7521	4667	3859	4544	4049	4282	4195
gene-LOC108631883	NW_017181113.1	1598190	1600691	-	2502	1694	1516	1904	1887	1905	1979
gene-LOC108631881	NW_017181113.1	1604194	1607756	-	3563	3690	3159	3723	3580	3459	3561
gene-LOC108631882	NW_017181113.1	1607775	1611865	+	4091	1134	1008	1072	1127	1229	1256
gene-LOC108631884	NW_017181113.1	1611854	1614192	-	2339	1820	1664	1922	1619	1665	1991
gene-LOC108631879	NW_017181113.1	1614298	1618997	+	4700	1077	856	1020	946	945	918
gene-LOC113465171	NW_017181114.1	9028	9450	-	423	16	11	9	10	22	18
gene-LOC108631925	NW_017181125.1	1188	3934	+	2747	20	19	25	4	12	8
gene-LOC113465172	NW_017181125.1	9665	18739	+	9075	13	24	53	0	14	2
gene-LOC108631926	NW_017181146.1	1385	3572	-	2188	205	144	163	155	159	167
gene-LOC108631927	NW_017181207.1	5	498	-	494	338	289	359	325	381	465
gene-LOC108631931	NW_017181217.1	239	10890	+	10652	1838	1472	1662	1127	1224	1053
gene-LOC108631956	NW_017181217.1	19391	89713	-	70323	4682	4010	4762	3063	3505	3213
gene-LOC108631954	NW_017181217.1	26647	36872	+	10226	0	0	0	0	0	0
gene-LOC108631955	NW_017181217.1	40772	43210	+	2439	0	0	0	0	0	0
gene-LOC113465176	NW_017181217.1	43314	45245	+	1932	0	0	0	0	0	0
gene-LOC108631928	NW_017181217.1	54354	58495	+	4142	0	0	0	0	0	0
gene-LOC108631929	NW_017181217.1	61266	63633	+	2368	0	0	0	0	0	0
gene-LOC108631930	NW_017181217.1	75447	78245	+	2799	0	0	0	0	0	0
gene-LOC113465174	NW_017181217.1	80475	82900	+	2426	0	0	0	0	0	0
gene-LOC113465175	NW_017181217.1	84023	88586	+	4564	0	0	0	0	0	0
gene-LOC108631953	NW_017181217.1	90068	93169	+	3102	808	708	697	657	772	879
gene-LOC113465177	NW_017181217.1	93264	100927	-	7664	86	71	64	20	42	43
gene-LOC108631965	NW_017181217.1	101609	131352	+	29744	834	808	858	898	864	712
gene-LOC108631966	NW_017181217.1	150414	158179	-	7766	1310	873	1098	779	976	680
gene-LOC108631949	NW_017181217.1	170233	222588	+	52356	7045	6266	7150	7537	8274	6240
gene-LOC108631950	NW_017181217.1	222647	228984	-	6338	2870	2259	2791	2202	2426	2299
gene-LOC108631952	NW_017181217.1	229296	232074	+	2779	2129	1714	2034	1701	1792	2114
gene-LOC108631933	NW_017181217.1	231947	234717	+	2771	768	631	715	547	576	509
gene-LOC108631951	NW_017181217.1	235109	237470	+	2362	5143	4588	5296	4724	4465	5758
gene-LOC108631936	NW_017181217.1	237675	239319	+	1645	11911	11295	11801	11171	12066	14013
