# Program:featureCounts v1.6.4; Command:"featureCounts" "-a" "/work/02260/grovesd/lonestar/macaca_genome/Macaca_mulatta.Mmul_10.99.gff3" "-p" "-t" "gene" "-g" "ID" "-o" "feature_counts_out.tsv" "-T" "48" "--primary" "macacYN07-314_heart_rna_dupsRemoved.bam" "macacYN07-314_kidney_rna_dupsRemoved.bam" "macacYN07-314_liver_rna_dupsRemoved.bam" "macacYN07-314_lung_rna_dupsRemoved.bam" "macacYN07-315_heart_rna_dupsRemoved.bam" "macacYN07-315_kidney_rna_dupsRemoved.bam" "macacYN07-315_liver_rna_dupsRemoved.bam" "macacYN07-315_lung_rna_dupsRemoved.bam" "macacYN07-317_heart_rna_dupsRemoved.bam" "macacYN07-317_kidney_rna_dupsRemoved.bam" "macacYN07-317_liver_rna_dupsRemoved.bam" "macacYN07-317_lung_rna_dupsRemoved.bam" "macacYN07-330_heart_rna_dupsRemoved.bam" "macacYN07-330_kidney_rna_dupsRemoved.bam" "macacYN07-330_liver_rna_dupsRemoved.bam" "macacYN07-330_lung_rna_dupsRemoved.bam" 
Geneid	Chr	Start	End	Strand	Length	macacYN07-314_heart_rna_dupsRemoved.bam	macacYN07-314_kidney_rna_dupsRemoved.bam	macacYN07-314_liver_rna_dupsRemoved.bam	macacYN07-314_lung_rna_dupsRemoved.bam	macacYN07-315_heart_rna_dupsRemoved.bam	macacYN07-315_kidney_rna_dupsRemoved.bam	macacYN07-315_liver_rna_dupsRemoved.bam	macacYN07-315_lung_rna_dupsRemoved.bam	macacYN07-317_heart_rna_dupsRemoved.bam	macacYN07-317_kidney_rna_dupsRemoved.bam	macacYN07-317_liver_rna_dupsRemoved.bam	macacYN07-317_lung_rna_dupsRemoved.bam	macacYN07-330_heart_rna_dupsRemoved.bam	macacYN07-330_kidney_rna_dupsRemoved.bam	macacYN07-330_liver_rna_dupsRemoved.bam	macacYN07-330_lung_rna_dupsRemoved.bam
gene:ENSMMUG00000011549	8	145167511	145170806	-	3296	218	284	242	396	428	353	379	695	338	471	567	664	246	384	314	486
gene:ENSMMUG00000011548	8	145197133	145220047	-	22915	331	430	201	712	554	457	361	1201	420	603	576	1091	484	581	398	1113
gene:ENSMMUG00000064857	8	145230571	145234116	-	3546	9	42	5	74	17	28	9	85	11	36	9	72	7	38	11	76
gene:ENSMMUG00000016080	8	145247074	145265151	-	18078	568	861	446	870	1211	1494	1208	2145	1044	1930	1763	2069	837	1212	981	1485
gene:ENSMMUG00000016082	8	145283392	145327209	-	43818	425	546	305	573	774	793	529	1116	619	901	812	1000	402	585	410	778
gene:ENSMMUG00000016084	8	145341499	145343534	+	2036	213	252	118	268	332	318	222	497	261	392	291	423	161	240	152	346
gene:ENSMMUG00000058708	8	145517243	145528452	+	11210	115	478	87	505	119	457	120	709	114	676	118	785	117	603	147	690
gene:ENSMMUG00000053060	8	145548085	145549811	+	1727	0	2	0	2	3	2	0	4	5	14	1	11	2	2	0	7
gene:ENSMMUG00000000449	8	145587389	145596591	-	9203	270	473	370	1767	565	736	710	3038	384	1083	1236	2907	268	721	512	2008
gene:ENSMMUG00000000451	8	145601004	145606306	+	5303	290	699	651	749	442	958	1237	968	380	1025	1326	1009	297	821	771	688
gene:ENSMMUG00000004008	8	145626666	145668671	+	42006	177	187	54	17	240	155	49	62	530	974	433	55	363	381	223	40
gene:ENSMMUG00000059779	8	145667001	145669719	+	2719	11	10	5	3	14	12	7	6	18	51	29	1	15	18	20	1
gene:ENSMMUG00000004009	8	145669172	145679300	-	10129	1155	2740	3054	695	1477	3371	3418	977	1309	4423	4816	1250	1317	3116	3706	761
gene:ENSMMUG00000060367	9	586603	587688	+	1086	4	7	16	10	1	5	6	20	1	2	8	5	0	4	12	2
gene:ENSMMUG00000061637	9	830772	856968	-	26197	1043	668	397	275	1468	1109	552	424	1209	909	539	343	963	788	375	308
gene:ENSMMUG00000021279	9	907434	1024559	+	117126	1898	3022	1333	3384	2828	3925	2155	5140	2360	4279	2694	4561	2246	3321	1898	4428
gene:ENSMMUG00000002080	9	1041387	1211317	-	169931	899	807	490	1241	1621	1380	849	2330	1473	1634	1342	2331	1237	963	739	1786
gene:ENSMMUG00000005279	9	1531051	1693813	-	162763	3620	1891	3383	2752	6959	2289	2853	4979	6228	2842	5314	5183	5410	2211	3263	3425
gene:ENSMMUG00000059955	9	1647538	1647997	+	460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000010813	9	1720255	1751973	+	31719	398	549	490	785	724	795	689	1429	646	877	1059	1228	518	653	530	1016
gene:ENSMMUG00000017115	9	1750979	1772991	-	22013	495	559	2155	1088	830	863	1684	2766	611	829	2061	1841	493	587	1079	936
gene:ENSMMUG00000017119	9	1780832	1856498	+	75667	957	1222	658	1677	2103	1584	1115	3525	1311	2104	1478	2847	816	1299	837	2236
gene:ENSMMUG00000017120	9	1906751	2427719	-	520969	61	158	126	169	150	250	886	498	116	270	418	298	113	209	743	285
gene:ENSMMUG00000065177	9	2233047	2234759	+	1713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000064760	9	3857851	3860761	+	2911	696	502	445	685	845	546	566	823	726	614	666	829	701	476	494	711
gene:ENSMMUG00000047277	9	3879220	3880185	-	966	723	634	698	707	1030	806	984	990	859	809	983	896	883	742	935	927
gene:ENSMMUG00000004938	9	4131391	4293372	-	161982	1039	1297	1001	1373	1926	1854	1278	2434	1610	2354	2157	2253	1356	1423	1154	1962
gene:ENSMMUG00000004935	9	4186394	4258448	+	72055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000010696	9	4923018	4931222	-	8205	1002	1091	921	3305	1572	1416	1001	5519	1491	2110	2527	5672	1157	1656	991	4403
gene:ENSMMUG00000002473	9	6019259	6039589	+	20331	132	446	7	293	262	687	21	596	144	582	30	399	27	182	4	55
gene:ENSMMUG00000023282	9	6133248	6417531	+	284284	1187	3229	5741	2984	1184	5136	6428	3097	1216	4617	8158	2203	1495	3168	9228	4315
gene:ENSMMUG00000000958	9	6153965	6349322	-	195358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000019891	9	6360271	6394156	+	33886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000063267	9	6454247	6469328	-	15082	19	45	38	180	27	64	62	267	10	67	59	18	9	50	47	77
gene:ENSMMUG00000050337	9	6535229	6545682	+	10454	1	572	1	227	7	594	7	956	7	817	11	43	7	540	5	327
gene:ENSMMUG00000063588	9	6557535	6572061	-	14527	1	106	0	2	7	244	2	2	2	354	2	6	3	158	0	2
gene:ENSMMUG00000017443	9	6579510	6622681	+	43172	939	3360	1394	2783	1270	4399	2712	3467	903	5163	3513	3285	813	3408	1713	3120
gene:ENSMMUG00000017446	9	6653527	6654131	-	605	1	0	0	1	0	1	0	0	0	2	0	0	1	0	0	4
gene:ENSMMUG00000039016	9	6679668	6680117	+	450	2	12	2	6	2	24	1	10	1	16	0	12	2	27	3	10
gene:ENSMMUG00000050345	9	6796649	6824074	-	27426	87	658	656	157	217	1095	1199	378	129	1141	1634	347	105	699	843	276
gene:ENSMMUG00000001290	9	6798383	6824595	-	26213	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0
gene:ENSMMUG00000013180	9	6847889	6921241	+	73353	987	1736	1100	1651	1773	2182	1836	2902	1533	2709	3322	2479	1152	2067	1612	2527
gene:ENSMMUG00000013182	9	6921821	6972180	-	50360	1374	2068	2342	2137	1946	2740	3003	3198	1691	2914	3340	2985	1506	2251	2919	2751
gene:ENSMMUG00000057150	9	7007015	7007777	+	763	0	3	1	6	2	1	0	7	1	2	3	2	0	0	0	0
gene:ENSMMUG00000015141	9	7016752	7050254	-	33503	111	328	221	380	291	591	453	927	218	605	483	754	233	450	423	605
gene:ENSMMUG00000015143	9	7049838	7104091	+	54254	1196	1523	877	2366	1983	1863	1266	3889	1499	2293	2288	3655	1230	1748	1231	3195
gene:ENSMMUG00000015149	9	7117792	7151998	-	34207	112	204	272	951	152	183	405	1550	232	270	805	1852	115	214	487	1318
gene:ENSMMUG00000015151	9	7190441	7242882	-	52442	20	38	17	562	56	63	27	688	36	63	55	588	25	50	24	539
gene:ENSMMUG00000015152	9	7269511	7297855	+	28345	900	1430	891	2025	1328	1815	1521	3026	1120	2105	2105	2926	1102	1671	1381	2645
gene:ENSMMUG00000010596	9	7326329	7434533	+	108205	250	3078	446	3766	426	2525	557	5176	401	2920	2435	5756	238	2734	376	3588
gene:ENSMMUG00000020776	9	7591813	7735938	-	144126	70	160	58	1880	121	134	100	3063	68	515	232	2752	63	295	107	1819
gene:ENSMMUG00000019194	9	8280784	8498591	-	217808	50	328	97	215	106	431	359	641	122	660	286	518	59	346	103	509
gene:ENSMMUG00000061403	9	8671027	8673333	+	2307	177	218	117	1119	273	257	163	1864	226	234	207	1483	230	278	129	1430
gene:ENSMMUG00000015850	9	8674531	8775316	-	100786	499	605	410	1819	781	589	439	3983	618	737	616	3089	391	704	287	2694
gene:ENSMMUG00000015954	9	8799603	8845292	+	45690	21	116	7711	617	329	195	9766	533	848	197	10527	195	147	369	7493	322
gene:ENSMMUG00000009206	9	8851134	8888561	-	37428	151	353	239	442	300	496	384	912	241	688	610	909	226	498	350	757
gene:ENSMMUG00000009207	9	8888446	8905503	+	17058	1878	1642	1240	1241	2300	1883	1638	1867	2151	1983	1847	1715	2071	1781	1400	1508
gene:ENSMMUG00000013101	9	8917108	9117914	+	200807	338	512	204	682	573	668	442	1370	394	804	540	1246	409	568	362	1176
gene:ENSMMUG00000006944	9	9154626	9174826	+	20201	64	1154	34	580	158	1224	64	914	82	1570	110	706	96	1608	58	737
gene:ENSMMUG00000055461	9	9231806	9232648	+	843	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
gene:ENSMMUG00000063848	9	9723005	9726786	+	3782	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0
gene:ENSMMUG00000052452	9	10627025	10630039	+	3015	0	1	2	1	2	4	2	3	1	4	4	6	1	3	1	2
gene:ENSMMUG00000037449	9	12138864	12466178	+	327315	2076	514	174	2757	3065	391	324	5022	2665	694	776	4651	2550	474	296	4461
gene:ENSMMUG00000006790	9	12590384	12746105	-	155722	296	725	1182	1066	590	1060	1710	1836	361	1124	2004	1763	215	783	1195	1327
gene:ENSMMUG00000054583	9	12758289	12762260	-	3972	0	0	31	3	4	1	26	0	1	1	25	0	1	3	15	1
gene:ENSMMUG00000051192	9	12817702	12819275	-	1574	0	0	3	1	0	0	5	3	0	0	3	0	0	0	1	0
gene:ENSMMUG00000061804	9	12874848	12898155	+	23308	1215	1986	2500	2028	2030	1872	3596	2455	1816	2855	5537	3533	1822	2050	3380	2005
gene:ENSMMUG00000023632	9	12957394	13005353	+	47960	62	345	1186	311	141	212	1954	570	125	357	2093	504	103	294	1298	406
gene:ENSMMUG00000008241	9	13059811	13179033	-	119223	545	961	683	1177	1058	1403	1278	2402	725	1558	1637	2013	808	1114	1042	1926
gene:ENSMMUG00000017139	9	13211695	13312363	+	100669	1146	2606	3935	1277	1926	3555	6966	2458	1683	4252	7065	2078	1558	2587	4301	1753
gene:ENSMMUG00000017141	9	13312284	13343679	-	31396	263	1130	691	1274	491	1476	1020	2227	331	1641	1188	1954	793	1408	834	1507
gene:ENSMMUG00000017145	9	13343735	13398799	+	55065	738	805	533	969	1109	1028	789	1530	922	1115	1003	1386	899	868	676	1045
gene:ENSMMUG00000011956	9	13495793	13979690	+	483898	175	149	565	567	660	194	880	1428	258	307	1135	1375	871	215	689	989
gene:ENSMMUG00000064773	9	13505017	13506199	-	1183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000058290	9	14001298	14148682	-	147385	154	174	134	567	320	72	107	668	88	114	307	591	143	207	421	811
gene:ENSMMUG00000005601	9	14253886	14305819	+	51934	569	888	676	1434	1423	1235	935	2827	1164	1707	2205	2828	880	1201	1023	2193
gene:ENSMMUG00000005602	9	14312777	14555072	+	242296	95	589	168	279	193	902	1173	575	131	1160	480	505	144	394	268	393
gene:ENSMMUG00000005603	9	14372386	14385374	-	12989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000062961	9	14391214	14392593	-	1380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000023798	9	14421877	14446194	-	24318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000021233	9	14456550	14486972	-	30423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000002081	9	14582038	14664395	-	82358	306	1153	369	842	582	1736	750	2416	400	1517	728	1862	520	941	785	1616
gene:ENSMMUG00000015071	9	14723285	14884917	+	161633	604	1186	694	1599	1182	1632	1205	2654	876	1543	1229	2268	738	1572	945	2180
gene:ENSMMUG00000017164	9	14790410	15480148	-	689739	126	298	220	278	310	475	391	530	243	469	395	444	170	369	341	390
gene:ENSMMUG00000050570	9	15630275	15631132	+	858	0	0	0	1	0	0	0	1	0	0	1	3	0	0	0	1
gene:ENSMMUG00000017169	9	15663657	15922351	-	258695	1196	2475	1835	2052	1729	4028	2607	2648	1734	4100	2491	2608	1862	3364	1829	2287
gene:ENSMMUG00000017170	9	15962016	15982953	-	20938	174	48	35	29	305	116	82	35	206	101	81	33	248	53	70	35
gene:ENSMMUG00000017173	9	15982746	16015299	+	32554	496	956	460	957	784	1856	893	1942	619	1714	1084	1715	628	1286	823	1576
gene:ENSMMUG00000017174	9	16022266	16045217	+	22952	31	154	87	155	65	331	159	379	67	323	288	307	57	214	200	301
gene:ENSMMUG00000017176	9	16040939	16233685	-	192747	101	529	168	465	208	930	358	1115	155	862	562	853	151	763	367	842
gene:ENSMMUG00000061792	9	16110325	16116823	+	6499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000052297	9	16154421	16170447	+	16027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000051437	9	16173019	16233707	-	60689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000050485	9	16208848	16227647	+	18800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000040456	9	16238847	16252975	-	14129	1	26	8	6	4	88	17	14	1	13	17	16	4	22	8	16
gene:ENSMMUG00000058773	9	16259792	16261703	-	1912	2	14	12	8	6	26	28	20	10	46	33	13	4	29	14	14
gene:ENSMMUG00000007679	9	16261743	16268596	+	6854	27	82	93	127	81	153	123	260	49	164	186	255	69	149	111	192
gene:ENSMMUG00000007680	9	16267791	16333848	-	66058	200	541	1235	287	418	657	1768	537	270	748	2274	495	321	561	1428	519
gene:ENSMMUG00000062622	9	16305494	16319965	-	14472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000015286	9	16380369	16529326	-	148958	286	2107	244	1723	604	2576	369	3491	408	3002	589	3032	329	2734	353	2777
gene:ENSMMUG00000011661	9	16674131	16867783	-	193653	59	417	87	2208	130	423	119	3836	142	564	170	4627	65	621	107	3490
gene:ENSMMUG00000023766	9	16922808	17003996	-	81189	351	1030	600	1480	606	1280	1051	2750	438	1480	1273	2433	345	1088	885	2045
gene:ENSMMUG00000050160	9	17149542	17151764	+	2223	1	3	0	3	1	2	1	2	0	3	6	7	1	1	1	0
gene:ENSMMUG00000016063	9	17570013	17657805	+	87793	450	1524	516	454	931	1823	1094	1022	418	2231	1103	829	653	970	512	880
gene:ENSMMUG00000016064	9	17647419	17655468	-	8050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000016067	9	17724164	17954077	-	229914	852	935	657	1387	1352	1152	820	2571	986	1433	1340	2031	1074	1092	763	1899
gene:ENSMMUG00000054835	9	17830125	17832707	+	2583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000016069	9	17961550	18269017	-	307468	23	9703	41	89	210	13950	109	352	117	16333	132	264	107	10160	73	249
gene:ENSMMUG00000052060	9	18285950	18347043	-	61094	240	692	160	486	405	880	252	946	354	896	252	823	345	566	212	721
gene:ENSMMUG00000003193	9	18374514	18383420	+	8907	1925	1741	870	3765	2504	2269	1232	5419	2270	2412	1895	5185	1758	2573	1013	4694
gene:ENSMMUG00000051216	9	18465717	18602187	-	136471	308	449	360	526	426	470	439	686	332	471	557	659	319	375	383	635
gene:ENSMMUG00000020736	9	18740830	18768368	-	27539	1123	251	162	480	1617	313	380	1033	1173	409	435	668	1503	343	321	639
gene:ENSMMUG00000001700	9	18793272	18866494	+	73223	512	774	210	794	710	1045	444	1863	643	1148	567	1413	671	897	316	1339
gene:ENSMMUG00000050741	9	18878924	18881215	-	2292	0	3	2	5	0	2	2	10	5	18	18	35	6	6	7	23
gene:ENSMMUG00000062701	9	18897386	18945797	+	48412	7	151	9	61	10	76	18	65	16	144	44	109	13	66	19	82
gene:ENSMMUG00000011620	9	18959139	19056976	+	97838	400	337	1021	4018	465	424	1769	4606	368	756	2500	4823	288	685	1605	4312
gene:ENSMMUG00000011624	9	19095825	19177947	+	82123	7	9	14	25	11	18	13	26	6	16	21	32	9	16	27	37
gene:ENSMMUG00000063350	9	19183918	19185745	-	1828	0	0	0	0	1	0	0	3	0	0	1	2	0	0	0	0
gene:ENSMMUG00000007445	9	19279028	19682522	+	403495	1073	235	75	682	1951	348	189	1104	2396	429	228	1121	2382	379	160	1091
gene:ENSMMUG00000007451	9	19686113	19796532	-	110420	166	134	63	140	633	450	232	501	322	431	276	251	257	271	141	255
gene:ENSMMUG00000007453	9	19804383	19823377	+	18995	213	192	178	312	287	328	303	594	248	378	466	619	246	292	298	586
gene:ENSMMUG00000048865	9	20185228	20867948	+	682721	305	136	80	295	584	196	137	616	367	233	125	759	432	188	90	658
gene:ENSMMUG00000015370	9	20947660	21406149	+	458490	117	1126	53	764	226	1684	115	1397	216	2008	192	1671	153	1130	109	1528
gene:ENSMMUG00000010589	9	21858275	22231039	-	372765	6674	339	140	1061	9946	424	191	2164	9408	603	219	2035	6989	589	143	2028
gene:ENSMMUG00000038216	9	22182055	22202776	-	20722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000041517	9	22211183	22222263	+	11081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000018296	9	22361501	22362187	-	687	233	212	156	231	310	277	163	322	268	329	246	346	254	262	198	296
gene:ENSMMUG00000057670	9	22420820	22422257	-	1438	0	0	1	0	0	0	2	0	0	0	0	2	0	0	2	1
gene:ENSMMUG00000045044	9	22538385	22539778	-	1394	37	18	45	26	51	34	62	37	30	49	79	46	27	9	78	27
gene:ENSMMUG00000023647	9	22557865	22560588	-	2724	49	50	94	86	82	92	130	132	54	96	164	122	89	55	166	100
gene:ENSMMUG00000023648	9	22577081	22794648	+	217568	875	1920	1268	2317	1790	2743	2035	4496	1245	3123	2794	4132	1269	2208	1827	3637
gene:ENSMMUG00000023649	9	22808510	23049401	-	240892	263	578	813	1090	521	825	1065	1974	441	996	1380	1708	394	712	1090	1540
gene:ENSMMUG00000053765	9	22872744	22873760	+	1017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000056500	9	22875102	22877645	+	2544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000000881	9	23347815	23362715	+	14901	1550	1601	1106	2610	2127	2168	1810	3647	1749	2443	2233	3571	1577	1936	1582	3020
gene:ENSMMUG00000000882	9	23376906	23442906	+	66001	3	20	6	27	4	41	12	147	5	22	15	34	9	31	8	398
gene:ENSMMUG00000058791	9	23462167	23464333	+	2167	14	9	6	41	33	9	5	79	28	12	10	61	16	7	6	52
gene:ENSMMUG00000015034	9	23567789	23744943	-	177155	837	1159	582	1477	1572	1400	785	2571	1222	1882	1296	2413	1058	1231	816	2165
gene:ENSMMUG00000010384	9	23949396	24066809	+	117414	6	19	10	23	8	37	15	149	9	29	18	33	7	24	11	541
gene:ENSMMUG00000010388	9	24128432	24155665	+	27234	383	471	866	343	531	576	1150	466	445	632	1402	384	370	465	1092	369
gene:ENSMMUG00000051411	9	24228579	24229968	+	1390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000019011	9	24232307	24375833	-	143527	17	23	14	61	25	32	29	101	28	49	40	103	25	58	29	166
gene:ENSMMUG00000056245	9	24398433	24399868	+	1436	0	0	0	0	0	0	2	0	0	2	0	0	0	1	1	0
gene:ENSMMUG00000009247	9	24472898	24474340	+	1443	170	249	113	388	247	371	303	455	553	386	503	393	161	228	228	459
gene:ENSMMUG00000056090	9	24493449	24496310	-	2862	3	16	2	5	4	16	13	20	12	46	20	23	7	15	14	7
gene:ENSMMUG00000008376	9	24906266	25566323	+	660058	1190	3266	1548	4278	2165	4572	2686	6495	1600	4170	3453	4034	1666	4604	2276	6083
gene:ENSMMUG00000016123	9	25612804	25746408	-	133605	2627	1653	1273	4156	4058	2280	1947	6723	3258	2467	2396	6275	2988	2142	2028	5998
gene:ENSMMUG00000051979	9	25816089	25817528	-	1440	1	1	1	3	2	2	3	6	0	3	5	3	0	3	6	5
gene:ENSMMUG00000018728	9	25853697	25963094	-	109398	191	523	53	750	428	735	92	1492	214	755	86	919	425	693	75	1215
gene:ENSMMUG00000050879	9	25991413	26025366	-	33954	4	8	22	8	6	24	24	80	8	12	31	19	10	14	15	291
gene:ENSMMUG00000022383	9	26026075	26034663	+	8589	307	433	875	260	565	616	1179	493	412	589	1210	344	391	485	1206	409
gene:ENSMMUG00000002930	9	26188061	26613895	+	425835	18	36	34	81	32	62	38	101	19	62	64	79	35	40	38	125
gene:ENSMMUG00000051679	9	26235925	26238915	-	2991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000012229	9	26961060	27210166	+	249107	12	46	22	52	28	94	28	72	13	56	38	670	25	114	21	59
gene:ENSMMUG00000012233	9	27214884	27304891	+	90008	6	14	9	31	13	19	17	32	10	21	14	22	4	20	20	26
gene:ENSMMUG00000063976	9	27326202	27327721	+	1520	2	0	4	1	0	1	0	2	0	0	3	2	0	0	0	0
gene:ENSMMUG00000022948	9	27433039	27593208	+	160170	1514	208	521	802	2162	169	428	2031	1873	341	1142	1586	913	218	398	1406
gene:ENSMMUG00000050233	9	27529255	27533506	-	4252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000005076	9	27627266	27678086	+	50821	177	816	142	668	371	992	236	885	227	979	379	1002	210	680	238	848
gene:ENSMMUG00000005078	9	27674614	27795709	-	121096	529	1480	649	1781	945	1875	1036	3134	827	2211	1563	2969	636	1592	835	2534
gene:ENSMMUG00000016403	9	27889088	27983053	-	93966	721	1081	1477	1063	1252	1425	1160	1877	939	1451	2074	1735	1077	1264	2644	1699
gene:ENSMMUG00000016406	9	27990824	28039071	-	48248	1809	1908	1438	2184	2597	2305	1987	3445	2265	2708	2552	3106	2252	2202	1841	2927
gene:ENSMMUG00000016407	9	28039460	28073081	+	33622	55	318	210	282	67	296	295	308	53	458	609	412	70	358	389	414
gene:ENSMMUG00000016410	9	28074080	28122675	-	48596	1098	2426	1651	1083	1838	3164	2520	2083	1332	3398	2945	1682	1251	2525	2560	1576
gene:ENSMMUG00000020657	9	28230392	28250862	-	20471	1	1	3	4	3	5	6	11	1	6	8	10	2	3	3	5
gene:ENSMMUG00000046971	9	28331024	28396186	+	65163	1729	2234	1508	2058	2504	2909	2283	3162	2184	2945	2449	2829	1817	2498	1826	2502
gene:ENSMMUG00000020660	9	28512128	28582207	-	70080	7	7	8	19	16	14	14	40	6	15	16	23	7	17	11	72
gene:ENSMMUG00000020661	9	28652137	28843160	-	191024	189	19	14	47	296	26	27	127	234	44	33	55	450	21	21	301
gene:ENSMMUG00000020663	9	28906405	29158259	-	251855	370	610	165	1017	607	941	256	1594	441	828	274	1296	524	653	287	1472
gene:ENSMMUG00000040316	9	29193879	29194238	+	360	41	78	88	88	56	107	136	121	50	97	156	110	45	79	126	95
gene:ENSMMUG00000008268	9	29424695	29515042	+	90348	1761	2564	2084	3004	2731	3617	2947	4776	2323	3840	3417	4356	2223	2989	2654	4144
gene:ENSMMUG00000058434	9	29515253	29517009	+	1757	123	136	72	321	241	271	130	469	153	208	145	405	199	185	111	399
gene:ENSMMUG00000058108	9	29574037	29583588	+	9552	54	664	65	823	140	898	128	1090	210	769	152	981	144	894	107	925
gene:ENSMMUG00000059681	9	29713129	29715144	-	2016	36	52	49	79	49	73	70	94	49	72	101	97	42	57	66	73
gene:ENSMMUG00000047021	9	30199146	30220960	+	21815	1	11	3	4	1	48	0	7	5	5	4	11	4	16	1	4
gene:ENSMMUG00000051311	9	30329380	30337241	+	7862	259	430	260	659	526	498	319	1066	445	701	654	1200	394	518	403	955
gene:ENSMMUG00000001374	9	30367641	30476988	-	109348	6703	1372	1073	4353	8751	1920	1004	7835	7764	2628	1475	7165	7391	2158	986	6312
gene:ENSMMUG00000021559	9	30922936	30964260	-	41325	517	126	107	1582	875	142	122	2874	586	228	208	1684	463	268	245	2004
gene:ENSMMUG00000003001	9	31201026	31240686	-	39661	508	907	391	697	961	1222	680	1262	716	1359	878	1118	635	1093	542	912
gene:ENSMMUG00000057989	9	31256844	31260162	-	3319	2	0	0	2	1	3	1	4	3	3	4	4	0	1	0	1
gene:ENSMMUG00000004930	9	31347474	31377636	+	30163	64	92	80	671	154	137	105	1238	166	227	218	1387	103	163	157	1078
gene:ENSMMUG00000040958	9	31531496	31553990	-	22495	0	30	6	6	2	60	6	6	3	10	7	4	2	62	4	4
gene:ENSMMUG00000061175	9	31676910	31681335	+	4426	16	17	5	12	24	18	7	31	15	14	4	25	35	22	2	23
gene:ENSMMUG00000007864	9	31805680	31987482	-	181803	249	318	201	552	376	363	301	1001	245	463	459	748	335	394	293	963
gene:ENSMMUG00000015453	9	32263180	32446142	+	182963	1323	355	420	1253	1850	475	688	2106	1533	657	938	1645	1381	641	645	1891
gene:ENSMMUG00000004778	9	32693514	32842759	-	149246	829	1971	1018	1574	1499	2605	1732	3199	1070	2896	1980	2735	945	2343	1750	2951
gene:ENSMMUG00000049751	9	32886963	32888663	-	1701	0	2	0	2	0	0	2	3	0	3	0	1	0	5	2	3
gene:ENSMMUG00000015058	9	32919069	32967348	-	48280	3862	2860	1824	3540	4545	3541	2144	5142	4240	3931	2678	5139	3346	3402	2106	4615
gene:ENSMMUG00000058465	9	32996071	32998084	-	2014	0	0	0	0	0	1	0	2	0	1	0	4	0	0	0	0
gene:ENSMMUG00000012258	9	33053077	33053505	-	429	1	0	8	5	1	0	20	8	2	1	20	8	1	2	4	5
gene:ENSMMUG00000062303	9	33067611	33069142	+	1532	1	0	0	2	1	1	0	5	0	1	1	1	0	0	0	2
gene:ENSMMUG00000012451	9	33196206	33307563	-	111358	488	854	662	1438	850	1215	1030	2545	808	1479	1404	2366	735	1143	1088	2418
gene:ENSMMUG00000003925	9	33388109	33816672	+	428564	249	516	328	586	372	733	519	892	268	845	775	814	294	698	588	791
gene:ENSMMUG00000053745	9	33430041	33431610	-	1570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000017767	9	33839424	33899082	-	59659	3793	2879	2243	4375	4548	3366	3019	5655	4420	3836	3800	5447	4114	3509	3059	5076
gene:ENSMMUG00000017588	9	34118063	34276371	-	158309	2654	1929	640	5293	4091	2104	1205	7958	2719	2741	1981	6604	2822	2438	1093	6872
