# Program:featureCounts v1.6.4; Command:"featureCounts" "-a" "/work/02260/grovesd/lonestar/silkworm_genome/GCF_000151625.1_ASM15162v1_genomic.gff" "-p" "-t" "gene" "-g" "ID" "-o" "feature_counts_out.tsv" "-T" "36" "--primary" "SRR10836807_dupsRemoved.bam" "SRR10836808_dupsRemoved.bam" "SRR10836809_dupsRemoved.bam" "SRR10836810_dupsRemoved.bam" "SRR10836811_dupsRemoved.bam" "SRR10836812_dupsRemoved.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR10836807_dupsRemoved.bam	SRR10836808_dupsRemoved.bam	SRR10836809_dupsRemoved.bam	SRR10836810_dupsRemoved.bam	SRR10836811_dupsRemoved.bam	SRR10836812_dupsRemoved.bam
gene-LOC101739334	NW_004582028.1	1716346	1776218	-	59873	4759	5255	4512	5116	0	4731
gene-LOC101739561	NW_004582028.1	1777849	1785031	+	7183	1285	1475	1302	1395	0	1346
gene-LOC101743476	NW_004582028.1	1787940	1799199	-	11260	314	384	328	274	0	249
gene-LOC101739799	NW_004582028.1	1805278	1812736	-	7459	587	633	619	684	0	633
gene-LOC101739936	NW_004582028.1	1815902	1947458	+	131557	271	275	231	397	0	358
gene-LOC101740252	NW_004582028.1	1948447	1953844	-	5398	175	215	198	271	0	210
gene-LOC101740385	NW_004582028.1	1959314	1968496	-	9183	496	583	458	651	0	574
gene-Smurf2	NW_004582028.1	1970228	1985267	+	15040	1120	1243	1057	1669	0	1493
gene-LOC101740611	NW_004582028.1	1986989	2005133	+	18145	1012	1118	1042	933	0	1022
gene-LOC101740748	NW_004582028.1	2006291	2010683	-	4393	1093	1211	1010	738	0	699
gene-LOC101740889	NW_004582028.1	2041985	2044891	+	2907	1670	1965	1639	1480	0	1395
gene-LOC101741179	NW_004582028.1	2046603	2054079	-	7477	722	755	657	631	0	603
gene-LOC101741031	NW_004582028.1	2054051	2064311	+	10261	642	723	633	679	0	663
gene-LOC101741321	NW_004582028.1	2127881	2157538	+	29658	7	7	12	31	0	22
gene-LOC105842474	NW_004582028.1	2159313	2161414	-	2102	0	1	0	0	0	0
gene-LOC692975	NW_004582028.1	2168301	2178119	+	9819	1188	1359	1136	1632	0	1572
gene-LOC101741458	NW_004582028.1	2189191	2197508	+	8318	197	226	175	196	0	186
gene-LOC101744482	NW_004582028.1	2197509	2202365	-	4857	699	756	718	439	0	457
gene-LOC101741690	NW_004582028.1	2206765	2212169	-	5405	408	462	364	387	0	380
gene-LOC101744626	NW_004582028.1	2213220	2231571	+	18352	683	829	683	771	0	762
gene-LOC101741986	NW_004582028.1	2231626	2244693	-	13068	475	574	469	516	0	479
gene-LOC733037	NW_004582028.1	2251657	2259131	+	7475	1962	2253	1927	3663	0	3392
gene-LOC105842480	NW_004582028.1	2256316	2259104	-	2789	0	0	0	0	0	0
gene-LOC778508	NW_004582028.1	2267757	2270750	-	2994	375	389	322	432	0	395
gene-LOC101742370	NW_004582028.1	2269422	2270700	-	1279	0	0	0	0	0	0
gene-LOC101742520	NW_004582028.1	2278853	2287331	-	8479	664	774	652	803	0	776
gene-LOC101742754	NW_004582028.1	2288011	2289177	+	1167	620	688	571	858	0	847
gene-LOC101742908	NW_004582028.1	2289358	2293790	-	4433	1483	1609	1525	1941	0	1839
gene-LOC101743050	NW_004582028.1	2295109	2297917	+	2809	600	720	615	612	0	584
gene-LOC101743281	NW_004582028.1	2297958	2352593	-	54636	140	139	132	413	0	395
gene-CPR7	NW_004582028.1	2413135	2417158	+	4024	1	0	1	0	0	0
gene-CPR8	NW_004582028.1	2420852	2423536	-	2685	1	0	0	3	0	2
gene-CPR9	NW_004582028.1	2431115	2433743	-	2629	0	0	0	0	0	0
gene-LOC101743423	NW_004582028.1	2447346	2450706	+	3361	1	2	1	5	0	3
gene-LOC778505	NW_004582028.1	2461585	2477412	+	15828	2332	2707	2245	821	0	828
gene-LOC101744769	NW_004582028.1	2479450	2482068	+	2619	2	3	3	1	0	2
gene-LOC101743856	NW_004582028.1	2506880	2627244	-	120365	153	187	173	638	0	637
gene-LOC101744101	NW_004582028.1	2634646	2653550	+	18905	2354	2606	2293	3492	0	3405
gene-LOC101744531	NW_004582028.1	2656560	2661621	-	5062	655	760	631	691	0	675
gene-LOC101744676	NW_004582028.1	2663334	2671126	+	7793	1874	2117	1715	2564	0	2391
gene-LOC101745008	NW_004582028.1	2675840	2677213	+	1374	213	287	226	310	0	287
gene-LOC101745157	NW_004582028.1	2697122	2698575	+	1454	1	0	0	1	0	0
gene-LOC101744910	NW_004582028.1	2747347	2934652	-	187306	38	52	44	278	0	276
gene-LOC110386305	NW_004582028.1	2753603	2771017	+	17415	0	0	0	0	0	0
gene-LOC101745053	NW_004582028.1	2944993	2950360	-	5368	1	0	1	1	0	2
gene-LOC110386304	NW_004582028.1	2971063	2981620	-	10558	1	2	1	0	0	0
gene-LOC101745261	NW_004582028.1	3014608	3018494	+	3887	0	2	0	0	0	1
gene-LOC101745544	NW_004582028.1	3019181	3031889	+	12709	34	34	40	64	0	88
gene-LOC105841238	NW_004582028.1	3033684	3035129	+	1446	0	0	0	0	0	0
gene-LOC101745403	NW_004582028.1	3035062	3036484	-	1423	0	1	0	0	0	0
gene-LOC732906	NW_004582028.1	3041272	3060480	+	19209	769	826	768	1079	0	1047
gene-LOC101745781	NW_004582028.1	3068838	3084223	+	15386	2281	2634	2323	1767	0	1669
gene-LOC101746124	NW_004582028.1	3084757	3088207	-	3451	915	1002	789	982	0	954
gene-LOC101746266	NW_004582028.1	3095103	3098838	-	3736	0	1	2	0	0	0
gene-LOC101746405	NW_004582028.1	3169875	3229931	+	60057	139	149	130	88	0	93
gene-LOC101746544	NW_004582028.1	3231388	3258901	+	27514	609	680	570	738	0	647
gene-LOC105842471	NW_004582028.1	3266678	3380425	-	113748	61	79	44	66	0	78
gene-LOC101746780	NW_004582028.1	3388198	3393121	-	4924	753	787	642	1159	0	997
gene-LOC105842472	NW_004582028.1	3394529	3416237	-	21709	10	9	4	13	0	12
gene-LOC101745201	NW_004582028.1	3416344	3433067	+	16724	26	20	21	11	0	11
gene-LOC110386307	NW_004582028.1	3430271	3431221	-	951	0	0	0	0	0	0
gene-LOC778466	NW_004582028.1	3436332	3438926	+	2595	376	424	321	980	0	952
gene-LOC101747190	NW_004582028.1	3439100	3450916	-	11817	1	3	0	1	0	6
gene-LOC101735399	NW_004582028.1	3452911	3465181	-	12271	1221	1382	1196	2481	0	2314
gene-LOC105842473	NW_004582028.1	3469505	3506491	+	36987	30	36	32	32	0	30
gene-Mir3208	NW_004582028.1	3499267	3499362	-	96	0	0	0	0	0	0
gene-LOC101745351	NW_004582028.1	3509785	3513598	+	3814	5	4	2	6	0	4
gene-LOC101745495	NW_004582028.1	3515104	3533342	-	18239	1299	1479	1268	2545	0	2338
gene-LOC101735625	NW_004582028.1	3534004	3536982	+	2979	1086	1240	1064	1034	0	934
gene-LOC101735765	NW_004582028.1	3538183	3539474	-	1292	412	481	408	543	0	525
gene-LOC101745633	NW_004582028.1	3540382	3548536	+	8155	39	51	32	24	0	15
gene-LOC101735977	NW_004582028.1	3548630	3554863	-	6234	728	828	685	872	0	852
gene-LOC101736209	NW_004582028.1	3560450	3909250	+	348801	452	511	450	949	0	852
gene-TRNAL-UAG-2	NW_004582028.1	3683395	3683474	+	80	0	0	0	0	0	0
gene-LOC693089	NW_004582028.1	3751125	3757309	+	6185	0	0	0	0	0	0
gene-LOC101736592	NW_004582028.1	3910873	3925211	+	14339	143	150	132	220	0	238
gene-MOF	NW_004582028.1	3930461	3933214	-	2754	1160	1311	1115	1329	0	1192
gene-LOC101736734	NW_004582028.1	3936822	3991726	+	54905	5250	6100	5087	8105	0	7787
gene-LOC101737414	NW_004582028.1	3993869	4015683	+	21815	928	1156	932	1883	0	1649
gene-LOC101736861	NW_004582028.1	4015629	4020490	-	4862	856	925	837	692	0	679
gene-LOC101745782	NW_004582028.1	4022382	4028634	+	6253	355	419	341	519	0	487
gene-LOC101737657	NW_004582028.1	4031352	4055431	-	24080	487	557	474	578	0	524
gene-eIF3-S9	NW_004582028.1	4064799	4072179	+	7381	5318	6012	5004	5295	0	4888
gene-LOC101745926	NW_004582028.1	4078878	4363063	+	284186	273	297	240	534	0	472
gene-Mir3209	NW_004582028.1	4137723	4137844	+	122	0	0	0	0	0	0
gene-LOC732974	NW_004582028.1	4366480	4379746	+	13267	384	443	362	775	0	762
gene-LOC101737927	NW_004582028.1	4381593	4441840	+	60248	328	356	354	445	0	415
gene-LOC101737793	NW_004582028.1	4383518	4427509	-	43992	0	0	0	0	0	0
gene-LOC101746073	NW_004582028.1	4441814	4488374	-	46561	35	44	33	41	0	33
gene-LOC101738058	NW_004582028.1	4517321	4531815	-	14495	976	1115	978	946	0	855
gene-LOC101738186	NW_004582028.1	4535076	4560056	+	24981	5678	6412	5581	3480	0	3241
gene-RpL22	NW_004582028.1	4560802	4563584	-	2783	3383	3768	3256	3289	0	3165
gene-SCE	NW_004582028.1	4569506	4572901	-	3396	1042	1288	973	982	0	974
gene-LOC101738458	NW_004582028.1	4598887	4665904	+	67018	226	244	237	263	0	287
gene-LOC101738589	NW_004582028.1	4667448	4702976	+	35529	53	60	66	90	0	87
gene-Inx4	NW_004582028.1	4703562	4705625	+	2064	162	202	176	125	0	113
gene-LOC692813	NW_004582028.1	4707889	4708538	-	650	387	391	324	625	0	673
gene-LOC101746355	NW_004582028.1	4712949	4848884	+	135936	1112	1290	1153	2474	0	2255
gene-LOC101738725	NW_004582028.1	4745532	4747535	+	2004	0	0	0	0	0	0
gene-LOC101738864	NW_004582028.1	4854281	4866175	-	11895	865	971	776	837	0	728
gene-LOC101746496	NW_004582028.1	4870582	4880297	-	9716	18	27	19	3	0	7
gene-LOC101738999	NW_004582028.1	4883776	4886004	-	2229	0	0	0	0	0	0
gene-LOC101739147	NW_004582028.1	4889088	4895787	+	6700	966	1210	1026	1263	0	1222
gene-LOC101739285	NW_004582028.1	4899189	4904203	-	5015	519	559	498	547	0	465
gene-LOC101739562	NW_004582028.1	4908198	4911552	+	3355	571	655	567	565	0	556
gene-LOC101739431	NW_004582028.1	4911539	4913169	-	1631	609	653	531	762	0	745
gene-LOC101746640	NW_004582028.1	4913278	4977524	+	64247	282	295	262	1130	0	961
gene-LOC101739893	NW_004582028.1	4978293	5109166	+	130874	720	826	686	1890	0	1715
gene-LOC101746781	NW_004582028.1	5110986	5119247	-	8262	383	434	331	629	0	629
gene-LOC101740027	NW_004582028.1	5120822	5132156	+	11335	691	718	647	424	0	466
gene-LOC101740253	NW_004582028.1	5132374	5145888	-	13515	11	2	11	12	0	6
gene-LOC101740386	NW_004582028.1	5150456	5169886	-	19431	195	230	195	310	0	279
gene-LOC101740612	NW_004582028.1	5170723	5180300	+	9578	946	1074	950	1497	0	1262
gene-Samui	NW_004582028.1	5180509	5225181	-	44673	4383	4774	4046	7608	0	7254
gene-LOC110386306	NW_004582028.1	5198207	5201296	+	3090	0	0	0	0	0	0
gene-LOC101740749	NW_004582028.1	5241507	5255205	+	13699	1884	2204	1758	1348	0	1219
gene-mRpL12	NW_004582028.1	5256684	5258005	-	1322	327	372	312	584	0	609
gene-cry1	NW_004582028.1	5269045	5309002	+	39958	347	419	366	569	0	532
gene-LOC101740890	NW_004582028.1	5308933	5312002	-	3070	281	304	251	571	0	516
gene-LOC101747053	NW_004582028.1	5313130	5421148	+	108019	84	79	69	231	0	193
gene-LOC101741032	NW_004582028.1	5424631	5466535	-	41905	698	714	620	715	0	702
gene-LOC110386309	NW_004582028.1	5510967	5518139	-	7173	0	1	1	1	0	0
gene-Sult	NW_004582028.1	5516183	5530915	+	14733	15	14	13	11	0	7
gene-hibadh	NW_004582028.1	5544516	5556675	+	12160	1392	1623	1320	648	0	567
gene-LOC105842491	NW_004582029.1	22342	26902	+	4561	0	0	1	1	0	1
gene-LOC101742855	NW_004582029.1	37841	50373	+	12533	272	289	242	541	0	441
gene-LOC110386314	NW_004582029.1	47393	52084	-	4692	0	0	0	1	0	0
gene-LOC791084	NW_004582029.1	52193	59413	+	7221	3107	3381	2876	4305	0	4115
gene-LOC101740519	NW_004582029.1	61598	62366	-	769	198	216	214	223	0	234
gene-LOC733114	NW_004582029.1	66199	72049	-	5851	2421	2688	2265	2363	0	2191
gene-LOC101740661	NW_004582029.1	76008	77493	+	1486	448	517	421	590	0	562
gene-LOC101742997	NW_004582029.1	83467	88009	-	4543	113	128	102	219	0	203
gene-LOC110386339	NW_004582029.1	84995	85427	+	433	0	0	0	0	0	0
gene-LOC101740805	NW_004582029.1	89369	93983	+	4615	176	185	172	334	0	269
gene-LOC101740946	NW_004582029.1	99502	102995	-	3494	868	959	861	963	0	877
gene-LOC101741088	NW_004582029.1	105537	110786	+	5250	1217	1456	1129	1551	0	1415
gene-Eif2g	NW_004582029.1	110893	121721	-	10829	1971	2179	1854	2734	0	2557
gene-LOC110386340	NW_004582029.1	117343	120408	-	3066	0	0	0	0	0	0
gene-LOC110386341	NW_004582029.1	121683	123307	-	1625	2	2	2	6	0	5
gene-LOC101741366	NW_004582029.1	126996	138648	+	11653	900	1034	817	982	0	922
gene-LOC101743140	NW_004582029.1	143906	171935	-	28030	5	6	7	6	0	4
gene-LOC110386322	NW_004582029.1	146097	166452	+	20356	0	0	0	0	0	0
gene-LOC110386315	NW_004582029.1	297101	302777	-	5677	2	3	1	0	0	2
gene-Mir2818-2	NW_004582029.1	298217	298283	+	67	0	0	0	0	0	0
gene-LOC101743282	NW_004582029.1	339898	344128	-	4231	10	5	2	3	0	2
gene-LOC101741647	NW_004582029.1	344683	346216	+	1534	506	518	453	488	0	475
gene-LOC101741506	NW_004582029.1	348455	356550	-	8096	756	898	733	963	0	839
gene-LOC105842492	NW_004582029.1	466201	492316	+	26116	2	3	2	5	0	2
gene-LOC101741987	NW_004582029.1	518846	534269	+	15424	7	8	10	7	0	3
gene-Mor	NW_004582029.1	535463	536806	-	1344	2	0	0	0	0	0
gene-LOC101742127	NW_004582029.1	544462	545117	+	656	949	1017	869	251	0	258
gene-LOC101742278	NW_004582029.1	549213	559529	+	10317	27	31	25	10	0	12
gene-LOC692995	NW_004582029.1	615794	618216	+	2423	655	695	654	337	0	316
gene-LOC101742564	NW_004582029.1	618203	619172	-	970	0	1	1	0	0	0
gene-LOC101742854	NW_004582029.1	620814	622851	+	2038	15	22	20	2	0	12
gene-LOC692501	NW_004582029.1	622681	627397	-	4717	1449	1610	1386	1508	0	1376
gene-CPF	NW_004582029.1	629163	630720	-	1558	3	3	7	2	0	1
gene-LOC101743563	NW_004582029.1	635933	641437	+	5505	29	33	32	22	0	23
gene-LOC101742996	NW_004582029.1	640662	643865	-	3204	370	430	342	450	0	458
gene-iap2	NW_004582029.1	645801	661437	+	15637	268	292	246	479	0	423
gene-Iap	NW_004582029.1	679351	756113	+	76763	2134	2290	2171	2663	0	2625
gene-LOC110386331	NW_004582029.1	713947	719676	-	5730	0	0	0	0	0	0
gene-LOC101743139	NW_004582029.1	741217	746827	-	5611	0	0	0	0	0	0
gene-LOC101743378	NW_004582029.1	758091	790011	-	31921	839	983	805	1262	0	1154
gene-LOC101743242	NW_004582029.1	780791	787632	+	6842	0	0	0	0	0	0
gene-LOC101743519	NW_004582029.1	792571	810222	+	17652	133	162	142	189	0	185
gene-LOC101743655	NW_004582029.1	810270	956157	-	145888	106	112	82	51	0	80
gene-LOC110386317	NW_004582029.1	829525	832553	-	3029	0	0	0	0	0	0
gene-TRNAG-UCC-5	NW_004582029.1	881339	881410	-	72	0	0	0	0	0	0
gene-TRNAG-UCC-6	NW_004582029.1	890438	890509	-	72	0	0	0	0	0	0
gene-LOC101743804	NW_004582029.1	985992	1002566	+	16575	4	2	0	3	0	0
gene-LOC101744148	NW_004582029.1	1003720	1011728	-	8009	1	1	2	0	0	2
gene-LOC110386313	NW_004582029.1	1012086	1013570	-	1485	0	0	0	0	0	0
gene-LOC101744288	NW_004582029.1	1036313	1061366	+	25054	3	2	0	1	0	0
gene-LOC101744432	NW_004582029.1	1071101	1074548	-	3448	3	8	7	3	0	9
gene-LOC101744582	NW_004582029.1	1076002	1082189	+	6188	1	0	2	2	0	1
gene-LOC105841261	NW_004582029.1	1083759	1092435	-	8677	0	1	0	0	0	0
gene-LOC101744870	NW_004582029.1	1093942	1105530	-	11589	4	0	4	0	0	2
gene-LOC101743953	NW_004582029.1	1121113	1139028	+	17916	11	11	11	85	0	68
gene-LOC101745444	NW_004582029.1	1139141	1144721	-	5581	28	38	32	627	0	603
gene-LOC101744243	NW_004582029.1	1157338	1221484	-	64147	784	846	762	926	0	924
gene-LOC101744102	NW_004582029.1	1185777	1187633	-	1857	0	0	0	0	0	0
gene-Mir2739	NW_004582029.1	1198265	1198362	+	98	0	0	0	0	0	0
gene-LOC101745588	NW_004582029.1	1230416	1234071	-	3656	81	70	81	58	0	47
gene-LOC101745740	NW_004582029.1	1235117	1237896	-	2780	600	660	599	644	0	655
gene-LOC101746021	NW_004582029.1	1238283	1248179	+	9897	491	545	468	763	0	776
gene-LOC101744387	NW_004582029.1	1247991	1285423	-	37433	2188	2537	2258	1989	0	1958
gene-LOC101744911	NW_004582029.1	1287526	1289649	+	2124	536	605	503	807	0	744
gene-LOC101746313	NW_004582029.1	1290378	1301728	-	11351	864	956	818	1103	0	992
gene-LOC101746451	NW_004582029.1	1301863	1304505	+	2643	5	10	12	12	0	9
gene-LOC105842489	NW_004582029.1	1326812	1328309	-	1498	21	22	13	28	0	36
gene-LOC101745054	NW_004582029.1	1332791	1365160	-	32370	224	261	211	448	0	394
gene-LOC101746593	NW_004582029.1	1377868	1426745	+	48878	147	192	154	123	0	127
gene-LOC101745404	NW_004582029.1	1426733	1438907	-	12175	1717	1894	1596	2904	0	2778
gene-LOC101745634	NW_004582029.1	1441012	1453238	+	12227	583	633	575	1244	0	1098
gene-LOC101745783	NW_004582029.1	1454555	1464604	-	10050	19	17	25	51	0	40
gene-LOC110386336	NW_004582029.1	1463931	1464753	+	823	0	0	0	0	0	0
gene-LOC101746074	NW_004582029.1	1465802	1477016	+	11215	994	1050	915	2144	0	2003
gene-LOC101745927	NW_004582029.1	1476718	1479707	-	2990	391	395	334	378	0	377
gene-LOC101746217	NW_004582029.1	1488907	1490612	-	1706	543	571	574	676	0	677
gene-LOC101746356	NW_004582029.1	1491431	1514270	+	22840	2973	3376	2889	2884	0	2786
gene-LOC110386321	NW_004582029.1	1507996	1509659	-	1664	0	0	0	0	0	0
gene-LOC110386330	NW_004582029.1	1543296	1545410	-	2115	0	0	1	0	0	0
gene-LOC110386333	NW_004582029.1	1552532	1554009	-	1478	0	0	0	0	0	0
gene-LOC101746874	NW_004582029.1	1588676	1793971	-	205296	131	173	126	206	0	178
gene-LOC101746641	NW_004582029.1	1852886	1855999	-	3114	186	195	175	231	0	249
gene-dcr-2	NW_004582029.1	1857650	1906313	+	48664	1237	1304	1097	1083	0	948
gene-Jheh-lp1	NW_004582029.1	1885256	1894129	-	8874	0	0	0	0	0	0
gene-RpL18A	NW_004582029.1	1923108	1927306	-	4199	6010	6716	5896	5880	0	5506
gene-LOC101746873	NW_004582029.1	1929064	1936095	+	7032	347	395	372	432	0	352
gene-LOC101747009	NW_004582029.1	1936578	1940930	-	4353	43	59	53	23	0	20
gene-LOC101747145	NW_004582029.1	1942770	1947669	-	4900	680	725	601	519	0	531
gene-LOC101747146	NW_004582029.1	1949190	1986722	-	37533	16	10	11	13	0	17
gene-Cyp6ae22	NW_004582029.1	1955057	1957609	+	2553	0	0	0	0	0	0
gene-LOC110386325	NW_004582029.1	1959735	1972183	+	12449	0	0	0	0	0	0
gene-LOC110386318	NW_004582029.1	2147417	2177667	+	30251	1	0	0	0	0	1
gene-LOC101735489	NW_004582029.1	2181424	2183037	+	1614	0	0	0	0	0	0
gene-LOC101735353	NW_004582029.1	2190121	2225352	+	35232	9	13	8	12	0	12
gene-Mir3260	NW_004582029.1	2205914	2206031	+	118	0	0	0	0	0	0
gene-LOC101735490	NW_004582029.1	2332448	2368199	-	35752	48	45	29	145	0	133
gene-hJHBP	NW_004582029.1	2392122	2396929	+	4808	381	417	335	1362	0	1181
gene-LOC101735573	NW_004582029.1	2403797	2416932	+	13136	2352	2749	2315	1712	0	1493
gene-TRNAA-CGC-5	NW_004582029.1	2413548	2413619	+	72	0	0	0	0	0	0
gene-LOC101735712	NW_004582029.1	2419052	2420333	-	1282	545	634	518	822	0	769
gene-LOC101735766	NW_004582029.1	2420791	2430409	+	9619	101	81	82	220	0	210
gene-LOC110386319	NW_004582029.1	2435983	2438583	+	2601	7	9	4	4	0	5
gene-ce-0330	NW_004582029.1	2444900	2468033	+	23134	43	60	41	13	0	20
gene-LOC101735978	NW_004582029.1	2480396	2526554	+	46159	5	4	2	2	0	1
gene-LOC101735896	NW_004582029.1	2507669	2508745	-	1077	0	0	0	0	0	0
gene-an-0895	NW_004582029.1	2598091	2606236	-	8146	0	1	0	0	0	0
gene-fmxg11J9	NW_004582029.1	2610136	2613393	-	3258	0	0	0	0	0	0
gene-an-0921	NW_004582029.1	2629005	2632529	-	3525	0	0	0	1	0	0
gene-LOC101736110	NW_004582029.1	2653342	2663402	+	10061	6	9	10	4	0	1
gene-LOC101736245	NW_004582029.1	2678046	2699594	+	21549	14	19	13	47	0	30
gene-LOC110386324	NW_004582029.1	2729426	2730506	+	1081	0	0	0	0	0	0
gene-LOC101736376	NW_004582029.1	2730882	2734863	-	3982	0	0	0	0	0	0
gene-LOC110386332	NW_004582029.1	2744995	2748019	+	3025	0	1	0	0	0	0
gene-LOC101736160	NW_004582029.1	2748154	2758077	+	9924	1	1	0	1	0	0
gene-CPFL2	NW_004582029.1	2805807	2807031	+	1225	0	0	0	0	0	0
gene-CPFL3	NW_004582029.1	2816428	2818187	+	1760	2	2	0	2	0	3
gene-CPG22	NW_004582029.1	2827373	2830060	+	2688	1	3	1	0	0	3
gene-CPG23	NW_004582029.1	2831992	2832760	+	769	0	0	0	0	0	0
gene-LOC101736296	NW_004582029.1	2834963	2836916	-	1954	1	0	0	0	0	0
gene-CPFL4	NW_004582029.1	2838455	2839590	-	1136	2	2	0	0	0	2
gene-LOC101736495	NW_004582029.1	2847362	2850474	+	3113	0	0	0	0	0	0
gene-LOC101736423	NW_004582029.1	2857867	2873638	-	15772	269	305	231	818	0	690
gene-cdk8	NW_004582029.1	2874989	2880196	+	5208	590	712	557	984	0	924
gene-LOC101736634	NW_004582029.1	2882846	2889401	-	6556	2	3	6	10	0	4
gene-Desat1	NW_004582029.1	2891093	2894268	+	3176	1	1	1	0	0	0
gene-LOC101736551	NW_004582029.1	2894702	2900882	-	6181	2	5	4	4	0	8
gene-LOC101736691	NW_004582029.1	2922143	2986935	+	64793	86	69	81	67	0	71
gene-LOC105842494	NW_004582029.1	3140878	3264896	-	124019	261	284	270	633	0	579
gene-TRNAP-UGG-5	NW_004582029.1	3314337	3314408	+	72	0	0	0	1	0	1
gene-Ptp-h	NW_004582029.1	3320966	3384471	-	63506	211	288	224	255	0	239
gene-LOC110386320	NW_004582029.1	3348736	3352814	+	4079	0	0	0	0	0	0
gene-LOC101736777	NW_004582029.1	3385057	3387948	+	2892	531	499	440	651	0	625
gene-LOC692929	NW_004582029.1	3387895	3389095	-	1201	1104	1187	1000	1522	0	1524
gene-LOC101736994	NW_004582029.1	3389675	3392377	+	2703	348	424	348	468	0	402
gene-LOC101737127	NW_004582029.1	3394847	3398243	+	3397	357	449	355	478	0	441
gene-LOC101737270	NW_004582029.1	3398234	3419450	-	21217	3136	3512	3023	3378	0	3235
gene-LOC101737516	NW_004582029.1	3420380	3579259	+	158880	4831	5297	4310	8660	0	8004
gene-LOC692945	NW_004582029.1	3585311	3590188	+	4878	31	21	20	10	0	9
gene-LOC110386329	NW_004582029.1	3590092	3593665	-	3574	1	2	2	2	0	5
gene-LOC101737658	NW_004582029.1	3598017	3608391	-	10375	1005	1128	1177	620	0	615
gene-LOC692992	NW_004582029.1	3617870	3625122	+	7253	13	24	14	9	0	14
gene-LOC101738016	NW_004582029.1	3634847	3637572	+	2726	23	19	15	411	0	329
gene-LOC101736824	NW_004582029.1	3637571	3639589	-	2019	0	0	1	0	0	0
gene-LOC101738146	NW_004582029.1	3641557	3689168	+	47612	400	431	409	1014	0	899
gene-LOC110386337	NW_004582029.1	3644235	3649286	-	5052	0	0	0	0	0	0
gene-LOC101738278	NW_004582029.1	3712603	3753011	+	40409	490	607	474	824	0	762
gene-RpS30	NW_004582029.1	3757650	3761533	-	3884	2988	3365	2899	3131	0	2874
gene-LOC101738415	NW_004582029.1	3764062	3766433	+	2372	249	222	223	297	0	299
gene-LOC101738549	NW_004582029.1	3766500	3789149	-	22650	1632	1790	1433	2519	0	2484
gene-LOC101738769	NW_004582029.1	3798909	3855789	-	56881	36	34	32	82	0	58
gene-LOC101738909	NW_004582029.1	3862661	3876688	-	14028	6	4	4	1	0	5
gene-LOC105842485	NW_004582029.1	3883470	3886102	-	2633	0	0	0	0	0	0
gene-LOC101739051	NW_004582029.1	4008082	4036744	-	28663	85	75	60	124	0	110
gene-LOC101737228	NW_004582029.1	4124638	4135705	+	11068	0	0	0	5	0	1
gene-TRNAV-AAC-9	NW_004582029.1	4168474	4168546	+	73	0	0	0	0	0	0
gene-LOC101737377	NW_004582029.1	4239744	4392084	+	152341	47	41	41	64	0	53
gene-Smt3	NW_004582029.1	4387163	4388717	+	1555	0	0	0	0	0	0
gene-LOC101737517	NW_004582029.1	4398769	4403201	-	4433	898	1030	871	1289	0	1225
gene-Gpx	NW_004582029.1	4411511	4413894	-	2384	927	998	895	924	0	863
gene-LOC101737659	NW_004582029.1	4417701	4419887	+	2187	0	1	0	4	0	3
gene-LOC101739286	NW_004582029.1	4435780	4439827	+	4048	432	470	388	403	0	339
gene-LOC101739432	NW_004582029.1	4440346	4458155	-	17810	562	669	560	1194	0	1180
gene-LOC101739563	NW_004582029.1	4461504	4484459	-	22956	69	88	85	263	0	288
gene-LOC105842486	NW_004582029.1	4478718	4479566	+	849	0	0	0	0	0	0
gene-LOC101739705	NW_004582029.1	4489173	4490250	+	1078	70	72	55	110	0	101
gene-DnaJ-16	NW_004582029.1	4492703	4497074	-	4372	1053	1197	1002	1180	0	1184
gene-LOC101740074	NW_004582029.1	4499147	4520743	-	21597	8	6	7	15	0	12
gene-LOC100272001	NW_004582029.1	4556491	4624213	+	67723	97	118	77	193	0	185
gene-LOC101740209	NW_004582029.1	4624166	4628869	-	4704	0	2	1	2	0	0
gene-LOC100307012	NW_004582029.1	4630555	4632993	-	2439	0	1	0	2	0	2
gene-LOC101740473	NW_004582029.1	4641115	4645527	-	4413	85	99	109	340	0	345
gene-Dh31	NW_004582029.1	4655761	4720956	+	65196	13	11	8	23	0	12
gene-TRNAE-UUC-12	NW_004582029.1	4724397	4724468	+	72	0	0	0	0	0	0
gene-LOC101737928	NW_004582029.1	4754065	4756095	-	2031	0	0	0	0	0	0
gene-LOC110386316	NW_004582029.1	4826235	4829200	+	2966	2	1	1	3	0	0
gene-LOC110386334	NW_004582029.1	4855283	4862263	-	6981	19	18	11	3	0	3
gene-LOC110386335	NW_004582029.1	4856389	4862503	+	6115	0	1	2	0	0	1
gene-LOC100101210	NW_004582029.1	4866244	4867305	-	1062	433	436	389	775	0	666
gene-LOC101740613	NW_004582029.1	4875708	4878673	+	2966	7568	8526	7215	11102	0	10649
gene-LOC101738187	NW_004582029.1	4878832	4896477	+	17646	5	3	6	3	0	4
gene-LOC100174824	NW_004582029.1	4896971	4995863	-	98893	1514	1551	1425	2150	0	2167
gene-LOC101738318	NW_004582029.1	4997827	5002535	-	4709	4184	4719	3985	5558	0	5028
gene-LOC110386323	NW_004582029.1	5003031	5004117	+	1087	35	40	40	28	0	35
